Feature,Coefficient,Compartment,Feature_Type,Measurement,Channel,Rank
Cells_RadialDistribution_ZernikeMagnitude_PM_9_9,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,674
Nuclei_Texture_Correlation_ER_3_03_256,0.0,Nuclei,Texture,Correlation,ER,675
Cells_RadialDistribution_ZernikeMagnitude_Actin_5_5,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,676
Nuclei_Texture_InverseDifferenceMoment_Actin_3_02_256,0.0,Nuclei,Texture,InverseDifferenceMoment,Actin,677
Cytoplasm_RadialDistribution_FracAtD_PM_2of4,0.0,Cytoplasm,RadialDistribution,FracAtD,PM,678
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_3_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,679
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_2_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,680
Nuclei_RadialDistribution_MeanFrac_Hoechst_3of4,0.0,Nuclei,RadialDistribution,MeanFrac,Hoechst,681
Nuclei_Correlation_Overlap_Actin_ER,0.0,Nuclei,Correlation,Overlap,Actin,682
Nuclei_Texture_Correlation_Actin_3_02_256,0.0,Nuclei,Texture,Correlation,Actin,683
Cells_RadialDistribution_ZernikeMagnitude_Actin_9_9,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,684
Nuclei_Correlation_K_PM_Mitochondria,0.0,Nuclei,Correlation,K,PM,685
Cytoplasm_RadialDistribution_MeanFrac_ER_1of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,ER,686
Cytoplasm_AreaShape_Zernike_5_1,0.0,Cytoplasm,AreaShape,Zernike,5,687
Cells_Neighbors_FirstClosestDistance_Adjacent,0.0,Cells,Neighbors,FirstClosestDistance,Adjacent,688
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_7_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,689
Cells_RadialDistribution_ZernikeMagnitude_PM_7_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,690
Cytoplasm_RadialDistribution_FracAtD_ER_4of4,0.0,Cytoplasm,RadialDistribution,FracAtD,ER,691
Cytoplasm_Intensity_MaxIntensityEdge_ER,0.0,Cytoplasm,Intensity,MaxIntensityEdge,ER,692
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_2_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,693
Cytoplasm_Intensity_UpperQuartileIntensity_ER,0.0,Cytoplasm,Intensity,UpperQuartileIntensity,ER,694
Cells_RadialDistribution_ZernikeMagnitude_PM_8_6,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,695
Nuclei_Correlation_RWC_ER_Actin,0.0,Nuclei,Correlation,RWC,ER,696
Nuclei_Correlation_K_Mitochondria_ER,0.0,Nuclei,Correlation,K,Mitochondria,697
Cytoplasm_Intensity_IntegratedIntensityEdge_Hoechst,0.0,Cytoplasm,Intensity,IntegratedIntensityEdge,Hoechst,698
Cytoplasm_Texture_InfoMeas2_Mitochondria_3_00_256,0.0,Cytoplasm,Texture,InfoMeas2,Mitochondria,699
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_8_8,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,700
Cells_Correlation_Correlation_Hoechst_Mitochondria,0.0,Cells,Correlation,Correlation,Hoechst,701
Cytoplasm_Texture_DifferenceEntropy_Actin_3_03_256,0.0,Cytoplasm,Texture,DifferenceEntropy,Actin,702
Cells_Correlation_Manders_Hoechst_Actin,0.0,Cells,Correlation,Manders,Hoechst,703
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_5_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,704
Cells_RadialDistribution_ZernikeMagnitude_ER_9_3,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,705
Nuclei_Correlation_K_PM_ER,0.0,Nuclei,Correlation,K,PM,706
Nuclei_AreaShape_Zernike_6_2,0.0,Nuclei,AreaShape,Zernike,6,707
Cytoplasm_Intensity_IntegratedIntensity_PM,0.0,Cytoplasm,Intensity,IntegratedIntensity,PM,708
Cytoplasm_RadialDistribution_ZernikeMagnitude_Actin_2_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Actin,709
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_4_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,710
Nuclei_Intensity_MassDisplacement_Actin,0.0,Nuclei,Intensity,MassDisplacement,Actin,711
Nuclei_Intensity_StdIntensity_PM,0.0,Nuclei,Intensity,StdIntensity,PM,712
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_4_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,713
Nuclei_RadialDistribution_ZernikeMagnitude_ER_4_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,714
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_7_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,715
Cells_Texture_SumVariance_Hoechst_3_00_256,0.0,Cells,Texture,SumVariance,Hoechst,716
Cells_RadialDistribution_ZernikeMagnitude_Actin_8_8,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,717
Cytoplasm_RadialDistribution_MeanFrac_ER_3of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,ER,718
Cytoplasm_Texture_Contrast_Hoechst_3_03_256,0.0,Cytoplasm,Texture,Contrast,Hoechst,719
Cytoplasm_RadialDistribution_FracAtD_PM_3of4,0.0,Cytoplasm,RadialDistribution,FracAtD,PM,720
Nuclei_AreaShape_Solidity,0.0,Nuclei,AreaShape,Solidity,,721
Nuclei_Texture_Correlation_Actin_3_03_256,0.0,Nuclei,Texture,Correlation,Actin,722
Cells_RadialDistribution_MeanFrac_Hoechst_4of4,0.0,Cells,RadialDistribution,MeanFrac,Hoechst,723
Cytoplasm_RadialDistribution_MeanFrac_ER_2of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,ER,724
Nuclei_Texture_Correlation_Mitochondria_3_03_256,0.0,Nuclei,Texture,Correlation,Mitochondria,725
Nuclei_AreaShape_Zernike_5_1,0.0,Nuclei,AreaShape,Zernike,5,726
Nuclei_Correlation_RWC_Actin_ER,0.0,Nuclei,Correlation,RWC,Actin,727
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_4of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Mitochondria,728
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_8_4,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,729
Nuclei_Intensity_LowerQuartileIntensity_ER,0.0,Nuclei,Intensity,LowerQuartileIntensity,ER,730
Cytoplasm_Texture_InfoMeas1_ER_3_00_256,0.0,Cytoplasm,Texture,InfoMeas1,ER,731
Cells_RadialDistribution_ZernikeMagnitude_ER_7_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,732
Nuclei_Correlation_Overlap_Actin_PM,0.0,Nuclei,Correlation,Overlap,Actin,733
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_6_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,734
Cytoplasm_RadialDistribution_RadialCV_Mitochondria_4of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Mitochondria,735
Cytoplasm_Granularity_2_Hoechst,0.0,Cytoplasm,Granularity,2,Hoechst,736
Cytoplasm_Intensity_MaxIntensityEdge_PM,0.0,Cytoplasm,Intensity,MaxIntensityEdge,PM,737
Nuclei_RadialDistribution_FracAtD_Hoechst_2of4,0.0,Nuclei,RadialDistribution,FracAtD,Hoechst,738
Cells_Texture_Correlation_Hoechst_3_02_256,0.0,Cells,Texture,Correlation,Hoechst,739
Cells_AreaShape_Zernike_9_9,0.0,Cells,AreaShape,Zernike,9,740
Cytoplasm_Texture_InfoMeas2_Mitochondria_3_03_256,0.0,Cytoplasm,Texture,InfoMeas2,Mitochondria,741
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_8_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,742
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_8_8,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,743
Cells_AreaShape_Zernike_8_0,0.0,Cells,AreaShape,Zernike,8,744
Cytoplasm_Texture_InfoMeas1_Mitochondria_3_03_256,0.0,Cytoplasm,Texture,InfoMeas1,Mitochondria,745
Cells_Correlation_Correlation_ER_Hoechst,0.0,Cells,Correlation,Correlation,ER,746
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_3_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,747
Nuclei_Granularity_1_Hoechst,0.0,Nuclei,Granularity,1,Hoechst,748
Cells_Correlation_Correlation_Actin_PM,0.0,Cells,Correlation,Correlation,Actin,749
Nuclei_Texture_Correlation_Hoechst_3_03_256,0.0,Nuclei,Texture,Correlation,Hoechst,750
Nuclei_RadialDistribution_ZernikeMagnitude_ER_1_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,751
Cells_RadialDistribution_RadialCV_Hoechst_1of4,0.0,Cells,RadialDistribution,RadialCV,Hoechst,752
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_1_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,753
Cytoplasm_RadialDistribution_MeanFrac_PM_4of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,PM,754
Nuclei_Texture_Correlation_Mitochondria_3_00_256,0.0,Nuclei,Texture,Correlation,Mitochondria,755
Cells_RadialDistribution_ZernikeMagnitude_PM_5_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,756
Nuclei_AreaShape_Zernike_6_6,0.0,Nuclei,AreaShape,Zernike,6,757
Nuclei_Texture_Contrast_Mitochondria_3_03_256,0.0,Nuclei,Texture,Contrast,Mitochondria,758
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_9_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,759
Nuclei_AreaShape_Zernike_2_0,0.0,Nuclei,AreaShape,Zernike,2,760
Nuclei_Correlation_K_PM_Hoechst,0.0,Nuclei,Correlation,K,PM,761
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_1_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,762
Nuclei_RadialDistribution_ZernikeMagnitude_PM_5_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,763
Nuclei_RadialDistribution_MeanFrac_Hoechst_1of4,0.0,Nuclei,RadialDistribution,MeanFrac,Hoechst,764
Nuclei_Texture_InfoMeas2_Mitochondria_3_02_256,0.0,Nuclei,Texture,InfoMeas2,Mitochondria,765
Cytoplasm_AreaShape_Zernike_3_1,0.0,Cytoplasm,AreaShape,Zernike,3,766
Cytoplasm_Texture_Correlation_PM_3_01_256,0.0,Cytoplasm,Texture,Correlation,PM,767
Nuclei_Correlation_K_ER_PM,-0.0001437958233349048,Nuclei,Correlation,K,ER,768
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_7_1,-0.00027736866154245363,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,769
Cytoplasm_Correlation_RWC_PM_ER,-0.0003767834915125724,Cytoplasm,Correlation,RWC,PM,770
Cells_AreaShape_Zernike_7_1,-0.001047579588086197,Cells,AreaShape,Zernike,7,771
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_4_2,-0.001850168183485951,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,772
Nuclei_AreaShape_Zernike_6_0,-0.002506930095886206,Nuclei,AreaShape,Zernike,6,773
Nuclei_Correlation_Overlap_ER_PM,-0.0029242313083747426,Nuclei,Correlation,Overlap,ER,774
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_8_0,-0.003251103082216783,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,775
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_9_9,-0.003482974135558005,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,776
Nuclei_AreaShape_Zernike_7_7,-0.0038651723776190086,Nuclei,AreaShape,Zernike,7,777
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_3_1,-0.00458103446022503,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,778
Cells_RadialDistribution_ZernikeMagnitude_Actin_6_4,-0.004715458124083836,Cells,RadialDistribution,ZernikeMagnitude,Actin,779
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_4_0,-0.006479932461841591,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,780
Cells_RadialDistribution_RadialCV_ER_2of4,-0.007135593980810623,Cells,RadialDistribution,RadialCV,ER,781
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_9_9,-0.007182999693043581,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,782
Cells_RadialDistribution_ZernikeMagnitude_PM_7_1,-0.007912028000767181,Cells,RadialDistribution,ZernikeMagnitude,PM,783
Cells_Correlation_RWC_PM_ER,-0.00836697418560901,Cells,Correlation,RWC,PM,784
Cells_Neighbors_SecondClosestDistance_Adjacent,-0.009827746048845978,Cells,Neighbors,SecondClosestDistance,Adjacent,785
Nuclei_RadialDistribution_ZernikeMagnitude_PM_2_2,-0.010904117031348502,Nuclei,RadialDistribution,ZernikeMagnitude,PM,786
Cytoplasm_Texture_DifferenceEntropy_ER_3_00_256,-0.011807403629685274,Cytoplasm,Texture,DifferenceEntropy,ER,787
Cells_RadialDistribution_MeanFrac_Hoechst_2of4,-0.011817665212161762,Cells,RadialDistribution,MeanFrac,Hoechst,788
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_5_3,-0.012156885808328133,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,789
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_7_5,-0.012186342474322714,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,790
Cells_RadialDistribution_ZernikeMagnitude_Actin_9_5,-0.012746706028653545,Cells,RadialDistribution,ZernikeMagnitude,Actin,791
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_6_2,-0.012864643143771401,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,792
Cytoplasm_Texture_DifferenceEntropy_ER_3_03_256,-0.012990974063162596,Cytoplasm,Texture,DifferenceEntropy,ER,793
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_9_1,-0.013143580994349847,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,794
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_6_0,-0.013438828246902203,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,795
Nuclei_AreaShape_Zernike_9_1,-0.013855357860803098,Nuclei,AreaShape,Zernike,9,796
Cells_AreaShape_Zernike_5_3,-0.014000495667317368,Cells,AreaShape,Zernike,5,797
Nuclei_Correlation_K_Mitochondria_Actin,-0.01550849797585581,Nuclei,Correlation,K,Mitochondria,798
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_5_1,-0.016111510822688344,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,799
Nuclei_RadialDistribution_FracAtD_Mitochondria_2of4,-0.01666503276158619,Nuclei,RadialDistribution,FracAtD,Mitochondria,800
Nuclei_Texture_InverseDifferenceMoment_PM_3_00_256,-0.016812101527449143,Nuclei,Texture,InverseDifferenceMoment,PM,801
Nuclei_Texture_Correlation_Actin_3_01_256,-0.017721641685476436,Nuclei,Texture,Correlation,Actin,802
Nuclei_RadialDistribution_ZernikeMagnitude_PM_6_0,-0.019172022424942314,Nuclei,RadialDistribution,ZernikeMagnitude,PM,803
Nuclei_RadialDistribution_ZernikeMagnitude_PM_7_1,-0.019512266858403973,Nuclei,RadialDistribution,ZernikeMagnitude,PM,804
Nuclei_Intensity_MaxIntensityEdge_PM,-0.020196401749950275,Nuclei,Intensity,MaxIntensityEdge,PM,805
Cytoplasm_AreaShape_Zernike_9_3,-0.020578359415243445,Cytoplasm,AreaShape,Zernike,9,806
Cells_RadialDistribution_FracAtD_Actin_4of4,-0.020718471481745843,Cells,RadialDistribution,FracAtD,Actin,807
Cytoplasm_Intensity_MassDisplacement_Actin,-0.021263929426180595,Cytoplasm,Intensity,MassDisplacement,Actin,808
Cells_RadialDistribution_ZernikeMagnitude_Actin_7_7,-0.021388600335991853,Cells,RadialDistribution,ZernikeMagnitude,Actin,809
Nuclei_RadialDistribution_ZernikeMagnitude_PM_1_1,-0.021519041385054043,Nuclei,RadialDistribution,ZernikeMagnitude,PM,810
Cells_Correlation_K_Hoechst_ER,-0.022607568942905745,Cells,Correlation,K,Hoechst,811
Cells_RadialDistribution_MeanFrac_PM_1of4,-0.02273452848895273,Cells,RadialDistribution,MeanFrac,PM,812
Cytoplasm_Texture_InfoMeas1_ER_3_01_256,-0.02340561773374678,Cytoplasm,Texture,InfoMeas1,ER,813
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_5_3,-0.023803962406863572,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,814
Cells_RadialDistribution_RadialCV_Actin_1of4,-0.024091198438806073,Cells,RadialDistribution,RadialCV,Actin,815
Cells_Texture_Correlation_Hoechst_3_03_256,-0.024273884314744754,Cells,Texture,Correlation,Hoechst,816
Cells_RadialDistribution_ZernikeMagnitude_Actin_6_6,-0.024604339868917965,Cells,RadialDistribution,ZernikeMagnitude,Actin,817
Nuclei_RadialDistribution_FracAtD_Actin_3of4,-0.025088742008967775,Nuclei,RadialDistribution,FracAtD,Actin,818
Cells_RadialDistribution_ZernikeMagnitude_PM_8_0,-0.02522411455271301,Cells,RadialDistribution,ZernikeMagnitude,PM,819
Cytoplasm_Texture_InfoMeas1_ER_3_02_256,-0.026311574107741518,Cytoplasm,Texture,InfoMeas1,ER,820
Cells_AreaShape_Solidity,-0.026857953652683213,Cells,AreaShape,Solidity,,821
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_02_256,-0.027378393286999092,Cytoplasm,Texture,InverseDifferenceMoment,Mitochondria,822
Cytoplasm_Texture_Correlation_Hoechst_3_03_256,-0.028272682931661124,Cytoplasm,Texture,Correlation,Hoechst,823
Cells_AreaShape_Zernike_6_2,-0.028337345423325527,Cells,AreaShape,Zernike,6,824
Cytoplasm_AreaShape_MaximumRadius,-0.028604779657641487,Cytoplasm,AreaShape,MaximumRadius,,825
Cells_Texture_InfoMeas2_PM_3_03_256,-0.028956640407985484,Cells,Texture,InfoMeas2,PM,826
Nuclei_RadialDistribution_RadialCV_Actin_3of4,-0.030296765561922602,Nuclei,RadialDistribution,RadialCV,Actin,827
Nuclei_AreaShape_Zernike_7_1,-0.032367244935232686,Nuclei,AreaShape,Zernike,7,828
Cells_Texture_Correlation_Actin_3_01_256,-0.03249822862150519,Cells,Texture,Correlation,Actin,829
Cytoplasm_Texture_DifferenceVariance_Hoechst_3_00_256,-0.03296357327513617,Cytoplasm,Texture,DifferenceVariance,Hoechst,830
Cells_RadialDistribution_MeanFrac_Mitochondria_1of4,-0.03452403626983968,Cells,RadialDistribution,MeanFrac,Mitochondria,831
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_5_1,-0.03470958838935518,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,832
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_8_0,-0.03503366590671373,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,833
Nuclei_RadialDistribution_ZernikeMagnitude_PM_3_1,-0.03528750172093332,Nuclei,RadialDistribution,ZernikeMagnitude,PM,834
Cells_AreaShape_Zernike_6_0,-0.03592846497094921,Cells,AreaShape,Zernike,6,835
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_2_2,-0.0361491143611498,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,836
Nuclei_Texture_InfoMeas2_Mitochondria_3_01_256,-0.03678372729074835,Nuclei,Texture,InfoMeas2,Mitochondria,837
Nuclei_RadialDistribution_MeanFrac_ER_2of4,-0.03722636482111902,Nuclei,RadialDistribution,MeanFrac,ER,838
Nuclei_Texture_Correlation_Mitochondria_3_01_256,-0.037247558243754864,Nuclei,Texture,Correlation,Mitochondria,839
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_8_6,-0.03774929321078974,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,840
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_01_256,-0.038883597492591564,Cytoplasm,Texture,InverseDifferenceMoment,Mitochondria,841
Cells_RadialDistribution_ZernikeMagnitude_ER_8_0,-0.038922321927363814,Cells,RadialDistribution,ZernikeMagnitude,ER,842
Nuclei_AreaShape_Zernike_0_0,-0.039141927260491614,Nuclei,AreaShape,Zernike,0,843
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_9_7,-0.04054195120383819,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,844
Nuclei_Intensity_MaxIntensity_PM,-0.04103354319437798,Nuclei,Intensity,MaxIntensity,PM,845
Cells_RadialDistribution_ZernikeMagnitude_Actin_8_0,-0.041072604425119806,Cells,RadialDistribution,ZernikeMagnitude,Actin,846
Cytoplasm_Texture_Entropy_ER_3_00_256,-0.04219823502648978,Cytoplasm,Texture,Entropy,ER,847
Cytoplasm_RadialDistribution_MeanFrac_Actin_1of4,-0.042708031810115864,Cytoplasm,RadialDistribution,MeanFrac,Actin,848
Nuclei_Texture_SumVariance_Actin_3_01_256,-0.042860887390125155,Nuclei,Texture,SumVariance,Actin,849
Nuclei_RadialDistribution_ZernikeMagnitude_PM_9_3,-0.043174743547764585,Nuclei,RadialDistribution,ZernikeMagnitude,PM,850
Cytoplasm_Texture_Correlation_Actin_3_03_256,-0.04368546315086517,Cytoplasm,Texture,Correlation,Actin,851
Nuclei_Texture_Correlation_Hoechst_3_00_256,-0.04445980873505967,Nuclei,Texture,Correlation,Hoechst,852
Cells_RadialDistribution_ZernikeMagnitude_Actin_7_3,-0.04644595966200736,Cells,RadialDistribution,ZernikeMagnitude,Actin,853
Cells_AreaShape_Zernike_4_4,-0.047042196211631804,Cells,AreaShape,Zernike,4,854
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_7_5,-0.048101242641862295,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,855
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_8_0,-0.0484699106876092,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,856
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_00_256,-0.04910284182849367,Cytoplasm,Texture,InverseDifferenceMoment,Mitochondria,857
Cells_Intensity_IntegratedIntensityEdge_Mitochondria,-0.05086394152958666,Cells,Intensity,IntegratedIntensityEdge,Mitochondria,858
Nuclei_RadialDistribution_ZernikeMagnitude_PM_7_5,-0.05198896838553162,Nuclei,RadialDistribution,ZernikeMagnitude,PM,859
Nuclei_Texture_Correlation_ER_3_01_256,-0.052207236868056464,Nuclei,Texture,Correlation,ER,860
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_6_2,-0.05268194226514406,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,861
Nuclei_Texture_Correlation_Hoechst_3_02_256,-0.05528826836469798,Nuclei,Texture,Correlation,Hoechst,862
Cells_Correlation_Manders_PM_Actin,-0.056849414046790385,Cells,Correlation,Manders,PM,863
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_7_7,-0.05701006240472668,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,864
Cells_RadialDistribution_RadialCV_ER_1of4,-0.05810539794507922,Cells,RadialDistribution,RadialCV,ER,865
Nuclei_RadialDistribution_RadialCV_Hoechst_1of4,-0.058422611640512365,Nuclei,RadialDistribution,RadialCV,Hoechst,866
Cytoplasm_RadialDistribution_FracAtD_Actin_1of4,-0.05867452823102627,Cytoplasm,RadialDistribution,FracAtD,Actin,867
Cytoplasm_Granularity_2_Actin,-0.059376192588746844,Cytoplasm,Granularity,2,Actin,868
Cytoplasm_Texture_Contrast_Mitochondria_3_00_256,-0.06073839375531189,Cytoplasm,Texture,Contrast,Mitochondria,869
Cytoplasm_RadialDistribution_ZernikeMagnitude_Actin_9_1,-0.06131826832414165,Cytoplasm,RadialDistribution,ZernikeMagnitude,Actin,870
Nuclei_AreaShape_Zernike_8_0,-0.06143581226799212,Nuclei,AreaShape,Zernike,8,871
Cells_RadialDistribution_ZernikeMagnitude_Actin_6_0,-0.061487608209312025,Cells,RadialDistribution,ZernikeMagnitude,Actin,872
Nuclei_Intensity_StdIntensityEdge_Hoechst,-0.0624782482159797,Nuclei,Intensity,StdIntensityEdge,Hoechst,873
Nuclei_RadialDistribution_FracAtD_Hoechst_1of4,-0.06256532854601896,Nuclei,RadialDistribution,FracAtD,Hoechst,874
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_7_1,-0.06277236457269547,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,875
Cytoplasm_RadialDistribution_FracAtD_ER_3of4,-0.06281347468368548,Cytoplasm,RadialDistribution,FracAtD,ER,876
Nuclei_RadialDistribution_RadialCV_Actin_2of4,-0.0638547572655972,Nuclei,RadialDistribution,RadialCV,Actin,877
Cells_Texture_InfoMeas2_PM_3_01_256,-0.0661685116785653,Cells,Texture,InfoMeas2,PM,878
Cytoplasm_Correlation_Correlation_ER_Mitochondria,-0.0661772037676558,Cytoplasm,Correlation,Correlation,ER,879
Nuclei_Texture_Correlation_PM_3_02_256,-0.06817201777608072,Nuclei,Texture,Correlation,PM,880
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_9_3,-0.0696371127274545,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,881
Cells_RadialDistribution_MeanFrac_Hoechst_1of4,-0.06975866552489562,Cells,RadialDistribution,MeanFrac,Hoechst,882
Cells_RadialDistribution_RadialCV_Actin_3of4,-0.07221299811147103,Cells,RadialDistribution,RadialCV,Actin,883
Cytoplasm_RadialDistribution_RadialCV_Actin_3of4,-0.07274670842428879,Cytoplasm,RadialDistribution,RadialCV,Actin,884
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_8_2,-0.07472909447104992,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,885
Cells_RadialDistribution_ZernikeMagnitude_Actin_4_4,-0.07478847114105458,Cells,RadialDistribution,ZernikeMagnitude,Actin,886
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_4_0,-0.07534180504101186,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,887
Nuclei_Correlation_K_ER_Mitochondria,-0.07625503355182679,Nuclei,Correlation,K,ER,888
Nuclei_RadialDistribution_ZernikeMagnitude_ER_6_0,-0.07653119654968793,Nuclei,RadialDistribution,ZernikeMagnitude,ER,889
Cytoplasm_Correlation_RWC_Hoechst_ER,-0.07688603554205681,Cytoplasm,Correlation,RWC,Hoechst,890
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_03_256,-0.07725603490610743,Cytoplasm,Texture,InverseDifferenceMoment,Mitochondria,891
Cytoplasm_Granularity_3_ER,-0.07958299635460127,Cytoplasm,Granularity,3,ER,892
Nuclei_RadialDistribution_RadialCV_PM_2of4,-0.08066732094731524,Nuclei,RadialDistribution,RadialCV,PM,893
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_6_0,-0.08219313016402502,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,894
Cells_AreaShape_Eccentricity,-0.08224048378276998,Cells,AreaShape,Eccentricity,,895
