Feature,Coefficient,Compartment,Feature_Type,Measurement,Channel,Rank
Nuclei_Granularity_1_Hoechst,0.0,Nuclei,Granularity,1,Hoechst,680
Nuclei_Texture_InfoMeas1_PM_3_02_256,0.0,Nuclei,Texture,InfoMeas1,PM,681
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_5_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,682
Nuclei_RadialDistribution_ZernikeMagnitude_ER_6_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,683
Cytoplasm_Texture_Correlation_Hoechst_3_01_256,0.0,Cytoplasm,Texture,Correlation,Hoechst,684
Nuclei_AreaShape_Zernike_6_4,0.0,Nuclei,AreaShape,Zernike,6,685
Nuclei_RadialDistribution_ZernikeMagnitude_PM_2_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,686
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_4_4,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,687
Nuclei_AreaShape_Zernike_4_0,0.0,Nuclei,AreaShape,Zernike,4,688
Cytoplasm_Intensity_MassDisplacement_ER,0.0,Cytoplasm,Intensity,MassDisplacement,ER,689
Nuclei_Correlation_Overlap_Hoechst_Mitochondria,0.0,Nuclei,Correlation,Overlap,Hoechst,690
Cells_RadialDistribution_MeanFrac_Mitochondria_1of4,0.0,Cells,RadialDistribution,MeanFrac,Mitochondria,691
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_8_8,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,692
Cytoplasm_Texture_Contrast_ER_3_00_256,0.0,Cytoplasm,Texture,Contrast,ER,693
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_8_4,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,694
Cytoplasm_Texture_InfoMeas1_Actin_3_00_256,0.0,Cytoplasm,Texture,InfoMeas1,Actin,695
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_9_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,696
Nuclei_Texture_InfoMeas1_Actin_3_01_256,0.0,Nuclei,Texture,InfoMeas1,Actin,697
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_7_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,698
Nuclei_Texture_InfoMeas1_PM_3_03_256,0.0,Nuclei,Texture,InfoMeas1,PM,699
Cytoplasm_Texture_InfoMeas1_Hoechst_3_02_256,0.0,Cytoplasm,Texture,InfoMeas1,Hoechst,700
Cytoplasm_Texture_DifferenceVariance_Hoechst_3_00_256,0.0,Cytoplasm,Texture,DifferenceVariance,Hoechst,701
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_3_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,702
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_4_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,703
Cells_RadialDistribution_ZernikeMagnitude_ER_6_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,704
Cells_Intensity_UpperQuartileIntensity_Hoechst,0.0,Cells,Intensity,UpperQuartileIntensity,Hoechst,705
Cells_RadialDistribution_ZernikeMagnitude_Actin_8_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,706
Cytoplasm_RadialDistribution_RadialCV_Hoechst_1of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Hoechst,707
Nuclei_AreaShape_Zernike_7_7,0.0,Nuclei,AreaShape,Zernike,7,708
Nuclei_RadialDistribution_ZernikeMagnitude_PM_9_9,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,709
Cytoplasm_Granularity_2_Actin,0.0,Cytoplasm,Granularity,2,Actin,710
Cytoplasm_Correlation_Correlation_ER_Hoechst,0.0,Cytoplasm,Correlation,Correlation,ER,711
Nuclei_Texture_InfoMeas1_Mitochondria_3_03_256,0.0,Nuclei,Texture,InfoMeas1,Mitochondria,712
Nuclei_Texture_Correlation_Actin_3_00_256,0.0,Nuclei,Texture,Correlation,Actin,713
Nuclei_RadialDistribution_FracAtD_Mitochondria_4of4,0.0,Nuclei,RadialDistribution,FracAtD,Mitochondria,714
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_3_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,715
Cytoplasm_Texture_Contrast_ER_3_03_256,0.0,Cytoplasm,Texture,Contrast,ER,716
Cytoplasm_Texture_DifferenceEntropy_ER_3_01_256,0.0,Cytoplasm,Texture,DifferenceEntropy,ER,717
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_2_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,718
Cytoplasm_Correlation_RWC_ER_Hoechst,0.0,Cytoplasm,Correlation,RWC,ER,719
Cells_RadialDistribution_ZernikeMagnitude_PM_8_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,720
Cytoplasm_Texture_InfoMeas1_ER_3_03_256,0.0,Cytoplasm,Texture,InfoMeas1,ER,721
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_5_5,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,722
Cells_RadialDistribution_ZernikeMagnitude_PM_8_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,723
Cytoplasm_Texture_Contrast_ER_3_01_256,0.0,Cytoplasm,Texture,Contrast,ER,724
Nuclei_RadialDistribution_MeanFrac_PM_1of4,0.0,Nuclei,RadialDistribution,MeanFrac,PM,725
Nuclei_Correlation_K_Hoechst_Mitochondria,0.0,Nuclei,Correlation,K,Hoechst,726
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_9_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,727
Cells_Correlation_Correlation_ER_Hoechst,0.0,Cells,Correlation,Correlation,ER,728
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_7_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,729
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_2_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,730
Cytoplasm_Correlation_RWC_Hoechst_ER,0.0,Cytoplasm,Correlation,RWC,Hoechst,731
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_00_256,0.0,Cytoplasm,Texture,InverseDifferenceMoment,ER,732
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_8_8,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,733
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_2_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,734
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_9_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,735
Nuclei_Texture_InfoMeas1_Hoechst_3_01_256,0.0,Nuclei,Texture,InfoMeas1,Hoechst,736
Nuclei_Correlation_Overlap_Hoechst_PM,0.0,Nuclei,Correlation,Overlap,Hoechst,737
Cells_RadialDistribution_MeanFrac_PM_4of4,0.0,Cells,RadialDistribution,MeanFrac,PM,738
Nuclei_Intensity_LowerQuartileIntensity_Mitochondria,0.0,Nuclei,Intensity,LowerQuartileIntensity,Mitochondria,739
Cytoplasm_Texture_InfoMeas2_Mitochondria_3_02_256,0.0,Cytoplasm,Texture,InfoMeas2,Mitochondria,740
Cytoplasm_Intensity_MADIntensity_Hoechst,0.0,Cytoplasm,Intensity,MADIntensity,Hoechst,741
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_4_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,742
Nuclei_AreaShape_Zernike_6_6,0.0,Nuclei,AreaShape,Zernike,6,743
Nuclei_RadialDistribution_ZernikeMagnitude_PM_4_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,744
Cytoplasm_Texture_SumVariance_Actin_3_03_256,0.0,Cytoplasm,Texture,SumVariance,Actin,745
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_5_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,746
Cells_Intensity_MassDisplacement_Hoechst,0.0,Cells,Intensity,MassDisplacement,Hoechst,747
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_7_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,748
Cells_RadialDistribution_FracAtD_Actin_2of4,0.0,Cells,RadialDistribution,FracAtD,Actin,749
Cytoplasm_Texture_DifferenceVariance_PM_3_00_256,0.0,Cytoplasm,Texture,DifferenceVariance,PM,750
Nuclei_RadialDistribution_ZernikeMagnitude_PM_5_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,751
Cytoplasm_RadialDistribution_FracAtD_PM_3of4,0.0,Cytoplasm,RadialDistribution,FracAtD,PM,752
Cytoplasm_RadialDistribution_RadialCV_PM_2of4,0.0,Cytoplasm,RadialDistribution,RadialCV,PM,753
Nuclei_RadialDistribution_RadialCV_PM_4of4,0.0,Nuclei,RadialDistribution,RadialCV,PM,754
Nuclei_RadialDistribution_ZernikeMagnitude_PM_4_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,755
Cytoplasm_RadialDistribution_RadialCV_PM_1of4,0.0,Cytoplasm,RadialDistribution,RadialCV,PM,756
Cells_RadialDistribution_FracAtD_PM_1of4,0.0,Cells,RadialDistribution,FracAtD,PM,757
Nuclei_Texture_InfoMeas1_ER_3_03_256,0.0,Nuclei,Texture,InfoMeas1,ER,758
Cytoplasm_RadialDistribution_FracAtD_Actin_2of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Actin,759
Cytoplasm_AreaShape_Zernike_6_0,0.0,Cytoplasm,AreaShape,Zernike,6,760
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_7_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,761
Nuclei_Intensity_LowerQuartileIntensity_ER,0.0,Nuclei,Intensity,LowerQuartileIntensity,ER,762
Cells_RadialDistribution_MeanFrac_Hoechst_1of4,0.0,Cells,RadialDistribution,MeanFrac,Hoechst,763
Nuclei_RadialDistribution_ZernikeMagnitude_ER_9_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,764
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_2_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,765
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_2_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,766
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_02_256,0.0,Cytoplasm,Texture,InverseDifferenceMoment,Mitochondria,767
Cells_RadialDistribution_ZernikeMagnitude_ER_7_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,768
Cytoplasm_Intensity_IntegratedIntensityEdge_Hoechst,0.0,Cytoplasm,Intensity,IntegratedIntensityEdge,Hoechst,769
Cells_RadialDistribution_FracAtD_Actin_3of4,0.0,Cells,RadialDistribution,FracAtD,Actin,770
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_03_256,0.0,Cytoplasm,Texture,InverseDifferenceMoment,ER,771
Cytoplasm_RadialDistribution_RadialCV_ER_3of4,0.0,Cytoplasm,RadialDistribution,RadialCV,ER,772
Cells_Texture_InfoMeas1_Actin_3_01_256,0.0,Cells,Texture,InfoMeas1,Actin,773
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_9_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,774
Cytoplasm_RadialDistribution_MeanFrac_ER_4of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,ER,775
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_4_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,776
Cytoplasm_RadialDistribution_MeanFrac_PM_1of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,PM,777
Cytoplasm_Intensity_IntegratedIntensity_Actin,0.0,Cytoplasm,Intensity,IntegratedIntensity,Actin,778
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_7_5,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,779
Nuclei_RadialDistribution_MeanFrac_Actin_2of4,0.0,Nuclei,RadialDistribution,MeanFrac,Actin,780
Nuclei_Correlation_Correlation_Actin_PM,0.0,Nuclei,Correlation,Correlation,Actin,781
Cells_Intensity_MaxIntensityEdge_Hoechst,0.0,Cells,Intensity,MaxIntensityEdge,Hoechst,782
Nuclei_RadialDistribution_ZernikeMagnitude_PM_7_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,783
Nuclei_Correlation_Correlation_Hoechst_Mitochondria,0.0,Nuclei,Correlation,Correlation,Hoechst,784
Cells_AreaShape_Zernike_5_5,0.0,Cells,AreaShape,Zernike,5,785
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_4of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Hoechst,786
Cells_AreaShape_Zernike_7_3,0.0,Cells,AreaShape,Zernike,7,787
Nuclei_RadialDistribution_MeanFrac_Mitochondria_1of4,0.0,Nuclei,RadialDistribution,MeanFrac,Mitochondria,788
Nuclei_Texture_Correlation_Hoechst_3_01_256,0.0,Nuclei,Texture,Correlation,Hoechst,789
Nuclei_Texture_Correlation_PM_3_01_256,0.0,Nuclei,Texture,Correlation,PM,790
Nuclei_AreaShape_Zernike_3_3,0.0,Nuclei,AreaShape,Zernike,3,791
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_9_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,792
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_2_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,793
Cells_RadialDistribution_ZernikeMagnitude_Actin_6_6,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,794
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_6_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,795
Cytoplasm_Intensity_IntegratedIntensity_PM,0.0,Cytoplasm,Intensity,IntegratedIntensity,PM,796
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_7_5,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,797
Cytoplasm_Texture_Contrast_Mitochondria_3_02_256,0.0,Cytoplasm,Texture,Contrast,Mitochondria,798
Cytoplasm_AreaShape_Zernike_8_0,0.0,Cytoplasm,AreaShape,Zernike,8,799
Nuclei_RadialDistribution_FracAtD_ER_4of4,0.0,Nuclei,RadialDistribution,FracAtD,ER,800
Cytoplasm_RadialDistribution_RadialCV_Hoechst_4of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Hoechst,801
Cells_Intensity_MaxIntensity_Actin,0.0,Cells,Intensity,MaxIntensity,Actin,802
Nuclei_Correlation_RWC_PM_Mitochondria,0.0,Nuclei,Correlation,RWC,PM,803
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_7_7,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,804
Cytoplasm_Texture_Contrast_ER_3_02_256,0.0,Cytoplasm,Texture,Contrast,ER,805
Cytoplasm_Texture_InfoMeas1_Hoechst_3_03_256,0.0,Cytoplasm,Texture,InfoMeas1,Hoechst,806
Nuclei_Texture_DifferenceVariance_Mitochondria_3_00_256,0.0,Nuclei,Texture,DifferenceVariance,Mitochondria,807
Cytoplasm_RadialDistribution_FracAtD_Actin_1of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Actin,808
Nuclei_Texture_InfoMeas2_Mitochondria_3_03_256,0.0,Nuclei,Texture,InfoMeas2,Mitochondria,809
Nuclei_RadialDistribution_MeanFrac_PM_4of4,0.0,Nuclei,RadialDistribution,MeanFrac,PM,810
Cytoplasm_RadialDistribution_RadialCV_ER_1of4,-0.00023554229723637648,Cytoplasm,RadialDistribution,RadialCV,ER,811
Nuclei_AreaShape_Zernike_1_1,-0.0011427460145355206,Nuclei,AreaShape,Zernike,1,812
Cells_RadialDistribution_ZernikeMagnitude_Actin_9_1,-0.0018776105034376297,Cells,RadialDistribution,ZernikeMagnitude,Actin,813
Nuclei_Texture_InfoMeas2_Actin_3_01_256,-0.0021402477707848657,Nuclei,Texture,InfoMeas2,Actin,814
Nuclei_RadialDistribution_FracAtD_Hoechst_1of4,-0.0024305991998119602,Nuclei,RadialDistribution,FracAtD,Hoechst,815
Cytoplasm_RadialDistribution_ZernikeMagnitude_Actin_4_0,-0.0027901954634735136,Cytoplasm,RadialDistribution,ZernikeMagnitude,Actin,816
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_4_0,-0.003033787315493514,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,817
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_9_1,-0.004108269835486414,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,818
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_9_1,-0.004967294173175403,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,819
Cells_AreaShape_Zernike_9_9,-0.005219648071866391,Cells,AreaShape,Zernike,9,820
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_8_0,-0.005265576583527845,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,821
Cells_RadialDistribution_ZernikeMagnitude_PM_7_1,-0.0057841121988972625,Cells,RadialDistribution,ZernikeMagnitude,PM,822
Nuclei_RadialDistribution_RadialCV_PM_2of4,-0.006269613159804025,Nuclei,RadialDistribution,RadialCV,PM,823
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_01_256,-0.0065692615966876115,Cytoplasm,Texture,InverseDifferenceMoment,Mitochondria,824
Nuclei_Texture_DifferenceEntropy_Actin_3_00_256,-0.007042649665791848,Nuclei,Texture,DifferenceEntropy,Actin,825
Cytoplasm_Texture_InfoMeas1_Hoechst_3_01_256,-0.007054439556131415,Cytoplasm,Texture,InfoMeas1,Hoechst,826
Nuclei_Correlation_K_ER_Mitochondria,-0.007519413508590712,Nuclei,Correlation,K,ER,827
Nuclei_Texture_SumVariance_ER_3_01_256,-0.007848797248011971,Nuclei,Texture,SumVariance,ER,828
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_5_5,-0.008302385696461662,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,829
Nuclei_AreaShape_Extent,-0.008942081501514548,Nuclei,AreaShape,Extent,,830
Nuclei_AreaShape_Zernike_8_4,-0.008999228772253667,Nuclei,AreaShape,Zernike,8,831
Cells_RadialDistribution_ZernikeMagnitude_Actin_4_0,-0.009243788988447632,Cells,RadialDistribution,ZernikeMagnitude,Actin,832
Cytoplasm_Texture_SumVariance_Mitochondria_3_01_256,-0.009253485889559534,Cytoplasm,Texture,SumVariance,Mitochondria,833
Cells_RadialDistribution_ZernikeMagnitude_Actin_6_2,-0.009510528456035896,Cells,RadialDistribution,ZernikeMagnitude,Actin,834
Nuclei_Correlation_RWC_Hoechst_PM,-0.010587119503718073,Nuclei,Correlation,RWC,Hoechst,835
Nuclei_Correlation_RWC_Hoechst_Mitochondria,-0.010688624804889196,Nuclei,Correlation,RWC,Hoechst,836
Nuclei_AreaShape_Zernike_9_5,-0.010928160975924998,Nuclei,AreaShape,Zernike,9,837
Cytoplasm_Texture_InfoMeas1_Hoechst_3_00_256,-0.01175923307667143,Cytoplasm,Texture,InfoMeas1,Hoechst,838
Cells_Correlation_Correlation_Hoechst_Mitochondria,-0.012062680683583876,Cells,Correlation,Correlation,Hoechst,839
Nuclei_AreaShape_Zernike_7_1,-0.012502248810305679,Nuclei,AreaShape,Zernike,7,840
Nuclei_AreaShape_Zernike_3_1,-0.013545555147361497,Nuclei,AreaShape,Zernike,3,841
Cells_RadialDistribution_ZernikeMagnitude_Actin_4_4,-0.014498880018016129,Cells,RadialDistribution,ZernikeMagnitude,Actin,842
Cells_RadialDistribution_MeanFrac_Actin_4of4,-0.015216069697519834,Cells,RadialDistribution,MeanFrac,Actin,843
Cytoplasm_Texture_Correlation_Actin_3_02_256,-0.015471847205837353,Cytoplasm,Texture,Correlation,Actin,844
Nuclei_Texture_InfoMeas1_Actin_3_03_256,-0.017433998085219005,Nuclei,Texture,InfoMeas1,Actin,845
Nuclei_RadialDistribution_ZernikeMagnitude_ER_6_0,-0.017886118834320952,Nuclei,RadialDistribution,ZernikeMagnitude,ER,846
Cells_RadialDistribution_FracAtD_PM_3of4,-0.0197649417801487,Cells,RadialDistribution,FracAtD,PM,847
Cytoplasm_Texture_InfoMeas1_PM_3_03_256,-0.019808125934065304,Cytoplasm,Texture,InfoMeas1,PM,848
Cytoplasm_Granularity_3_ER,-0.020545876363161752,Cytoplasm,Granularity,3,ER,849
Cytoplasm_RadialDistribution_MeanFrac_PM_2of4,-0.021741567544193808,Cytoplasm,RadialDistribution,MeanFrac,PM,850
Nuclei_RadialDistribution_ZernikeMagnitude_PM_6_0,-0.024206959890181855,Nuclei,RadialDistribution,ZernikeMagnitude,PM,851
Cells_RadialDistribution_RadialCV_PM_3of4,-0.024584352157510137,Cells,RadialDistribution,RadialCV,PM,852
Nuclei_Intensity_StdIntensityEdge_PM,-0.024796393180478278,Nuclei,Intensity,StdIntensityEdge,PM,853
Cells_AreaShape_Zernike_9_5,-0.024820677069874758,Cells,AreaShape,Zernike,9,854
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_8_0,-0.02497887262552552,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,855
Cells_AreaShape_Zernike_2_2,-0.025013405171853315,Cells,AreaShape,Zernike,2,856
Nuclei_RadialDistribution_RadialCV_Hoechst_2of4,-0.027280280050087775,Nuclei,RadialDistribution,RadialCV,Hoechst,857
Cytoplasm_RadialDistribution_ZernikeMagnitude_Actin_5_3,-0.02786001234382754,Cytoplasm,RadialDistribution,ZernikeMagnitude,Actin,858
Cytoplasm_Texture_Correlation_Mitochondria_3_02_256,-0.028727995350263078,Cytoplasm,Texture,Correlation,Mitochondria,859
Cells_RadialDistribution_ZernikeMagnitude_Actin_6_0,-0.029075818307872786,Cells,RadialDistribution,ZernikeMagnitude,Actin,860
Cells_RadialDistribution_RadialCV_PM_4of4,-0.02993332681554793,Cells,RadialDistribution,RadialCV,PM,861
Nuclei_AreaShape_Zernike_9_9,-0.03010705683968212,Nuclei,AreaShape,Zernike,9,862
Nuclei_Intensity_MaxIntensity_PM,-0.031427892702000255,Nuclei,Intensity,MaxIntensity,PM,863
Cells_Neighbors_AngleBetweenNeighbors_Adjacent,-0.0315792825272617,Cells,Neighbors,AngleBetweenNeighbors,Adjacent,864
Cells_RadialDistribution_RadialCV_ER_1of4,-0.031659023805439813,Cells,RadialDistribution,RadialCV,ER,865
Nuclei_Texture_InfoMeas2_Hoechst_3_03_256,-0.03224720854130968,Nuclei,Texture,InfoMeas2,Hoechst,866
Nuclei_Correlation_RWC_Mitochondria_Actin,-0.032599857091733714,Nuclei,Correlation,RWC,Mitochondria,867
Nuclei_Intensity_StdIntensityEdge_Actin,-0.03352917281714621,Nuclei,Intensity,StdIntensityEdge,Actin,868
Cells_RadialDistribution_RadialCV_Actin_1of4,-0.03379579330816162,Cells,RadialDistribution,RadialCV,Actin,869
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_8_0,-0.03409591950904332,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,870
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_5_3,-0.035218755371965324,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,871
Nuclei_AreaShape_Zernike_0_0,-0.0366104538142015,Nuclei,AreaShape,Zernike,0,872
Nuclei_AreaShape_Solidity,-0.03732599982100633,Nuclei,AreaShape,Solidity,,873
Nuclei_Texture_Correlation_Mitochondria_3_03_256,-0.038430097562198215,Nuclei,Texture,Correlation,Mitochondria,874
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_9_9,-0.03881124716437231,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,875
Cytoplasm_Granularity_2_ER,-0.03927731532150285,Cytoplasm,Granularity,2,ER,876
Cells_AreaShape_Zernike_3_3,-0.03929771319448333,Cells,AreaShape,Zernike,3,877
Cytoplasm_Intensity_MassDisplacement_Mitochondria,-0.04237488772802657,Cytoplasm,Intensity,MassDisplacement,Mitochondria,878
Nuclei_Correlation_Correlation_Actin_ER,-0.04304376880710591,Nuclei,Correlation,Correlation,Actin,879
Cells_Correlation_Manders_PM_Actin,-0.04437669683226874,Cells,Correlation,Manders,PM,880
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_6_2,-0.04623134239281889,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,881
Nuclei_RadialDistribution_ZernikeMagnitude_PM_6_6,-0.04694357894881438,Nuclei,RadialDistribution,ZernikeMagnitude,PM,882
Nuclei_Correlation_RWC_Actin_Hoechst,-0.048303041884391676,Nuclei,Correlation,RWC,Actin,883
Cells_RadialDistribution_ZernikeMagnitude_PM_8_6,-0.04846839118197243,Cells,RadialDistribution,ZernikeMagnitude,PM,884
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_8_4,-0.05065308402185401,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,885
Cells_AreaShape_Zernike_4_4,-0.051034631260586556,Cells,AreaShape,Zernike,4,886
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_4_2,-0.052320319323101716,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,887
Nuclei_Texture_Correlation_Actin_3_02_256,-0.053199564285547306,Nuclei,Texture,Correlation,Actin,888
Nuclei_RadialDistribution_ZernikeMagnitude_PM_6_2,-0.05533039002090569,Nuclei,RadialDistribution,ZernikeMagnitude,PM,889
Nuclei_Correlation_Overlap_Actin_ER,-0.05651221848848954,Nuclei,Correlation,Overlap,Actin,890
Nuclei_RadialDistribution_ZernikeMagnitude_PM_8_0,-0.05909209066315253,Nuclei,RadialDistribution,ZernikeMagnitude,PM,891
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_9_3,-0.05917831828062244,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,892
Cytoplasm_Correlation_Correlation_Hoechst_Mitochondria,-0.060943029763141074,Cytoplasm,Correlation,Correlation,Hoechst,893
Nuclei_RadialDistribution_FracAtD_Actin_3of4,-0.06221639314796065,Nuclei,RadialDistribution,FracAtD,Actin,894
Nuclei_Intensity_IntegratedIntensity_PM,-0.06278360794609579,Nuclei,Intensity,IntegratedIntensity,PM,895
Nuclei_Texture_Correlation_ER_3_01_256,-0.06321287506655127,Nuclei,Texture,Correlation,ER,896
Cytoplasm_RadialDistribution_ZernikeMagnitude_Actin_9_1,-0.06393086971711111,Cytoplasm,RadialDistribution,ZernikeMagnitude,Actin,897
Cells_Texture_InfoMeas2_Mitochondria_3_01_256,-0.06580972557235322,Cells,Texture,InfoMeas2,Mitochondria,898
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_6_4,-0.06617518704222028,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,899
Nuclei_Correlation_Overlap_ER_Mitochondria,-0.06757898712928459,Nuclei,Correlation,Overlap,ER,900
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_4_0,-0.06776568512169132,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,901
Cytoplasm_Texture_DifferenceEntropy_Actin_3_01_256,-0.06867362969202342,Cytoplasm,Texture,DifferenceEntropy,Actin,902
Cytoplasm_Granularity_1_PM,-0.07278817850393335,Cytoplasm,Granularity,1,PM,903
Cells_AreaShape_Solidity,-0.07535079290689245,Cells,AreaShape,Solidity,,904
