Feature,Coefficient,Compartment,Feature_Type,Measurement,Channel,Rank
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_7_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,682
Nuclei_RadialDistribution_FracAtD_Hoechst_1of4,0.0,Nuclei,RadialDistribution,FracAtD,Hoechst,683
Cytoplasm_RadialDistribution_FracAtD_Actin_4of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Actin,684
Nuclei_RadialDistribution_ZernikeMagnitude_ER_9_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,685
Cells_RadialDistribution_ZernikeMagnitude_PM_8_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,686
Cells_RadialDistribution_MeanFrac_Mitochondria_3of4,0.0,Cells,RadialDistribution,MeanFrac,Mitochondria,687
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_7_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,688
Nuclei_Texture_Entropy_ER_3_01_256,0.0,Nuclei,Texture,Entropy,ER,689
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_9_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,690
Cytoplasm_Granularity_2_Hoechst,0.0,Cytoplasm,Granularity,2,Hoechst,691
Nuclei_RadialDistribution_MeanFrac_Mitochondria_2of4,0.0,Nuclei,RadialDistribution,MeanFrac,Mitochondria,692
Nuclei_Texture_DifferenceVariance_ER_3_01_256,0.0,Nuclei,Texture,DifferenceVariance,ER,693
Nuclei_Texture_InfoMeas1_Mitochondria_3_02_256,0.0,Nuclei,Texture,InfoMeas1,Mitochondria,694
Nuclei_AreaShape_Zernike_7_1,0.0,Nuclei,AreaShape,Zernike,7,695
Nuclei_RadialDistribution_ZernikeMagnitude_PM_9_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,696
Nuclei_RadialDistribution_RadialCV_PM_4of4,0.0,Nuclei,RadialDistribution,RadialCV,PM,697
Nuclei_AreaShape_Zernike_7_5,0.0,Nuclei,AreaShape,Zernike,7,698
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_3_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,699
Cytoplasm_RadialDistribution_FracAtD_ER_3of4,0.0,Cytoplasm,RadialDistribution,FracAtD,ER,700
Cells_AreaShape_Zernike_6_0,0.0,Cells,AreaShape,Zernike,6,701
Cytoplasm_Texture_Correlation_ER_3_01_256,0.0,Cytoplasm,Texture,Correlation,ER,702
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_9_7,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,703
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_9_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,704
Cells_RadialDistribution_ZernikeMagnitude_Actin_5_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,705
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_8_4,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,706
Cells_RadialDistribution_ZernikeMagnitude_PM_9_5,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,707
Cells_Texture_Contrast_Hoechst_3_02_256,0.0,Cells,Texture,Contrast,Hoechst,708
Cells_RadialDistribution_ZernikeMagnitude_PM_3_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,709
Cells_Texture_InfoMeas1_Actin_3_01_256,0.0,Cells,Texture,InfoMeas1,Actin,710
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_6_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,711
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_2_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,712
Cells_Texture_DifferenceVariance_Hoechst_3_01_256,0.0,Cells,Texture,DifferenceVariance,Hoechst,713
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_4_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,714
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_7_5,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,715
Nuclei_Texture_InverseDifferenceMoment_Mitochondria_3_02_256,0.0,Nuclei,Texture,InverseDifferenceMoment,Mitochondria,716
Nuclei_Texture_SumVariance_ER_3_01_256,0.0,Nuclei,Texture,SumVariance,ER,717
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_8_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,718
Cytoplasm_Texture_Contrast_ER_3_02_256,0.0,Cytoplasm,Texture,Contrast,ER,719
Cytoplasm_Intensity_MaxIntensityEdge_ER,0.0,Cytoplasm,Intensity,MaxIntensityEdge,ER,720
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_8_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,721
Cells_RadialDistribution_ZernikeMagnitude_Actin_9_7,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,722
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_8_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,723
Cells_Texture_Correlation_Hoechst_3_01_256,0.0,Cells,Texture,Correlation,Hoechst,724
Nuclei_RadialDistribution_FracAtD_Mitochondria_4of4,0.0,Nuclei,RadialDistribution,FracAtD,Mitochondria,725
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_9_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,726
Nuclei_RadialDistribution_MeanFrac_Actin_4of4,0.0,Nuclei,RadialDistribution,MeanFrac,Actin,727
Nuclei_Texture_DifferenceEntropy_PM_3_00_256,0.0,Nuclei,Texture,DifferenceEntropy,PM,728
Cytoplasm_Texture_InfoMeas2_Mitochondria_3_00_256,0.0,Cytoplasm,Texture,InfoMeas2,Mitochondria,729
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_9_9,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,730
Cytoplasm_AreaShape_Zernike_2_0,0.0,Cytoplasm,AreaShape,Zernike,2,731
Cytoplasm_Texture_DifferenceEntropy_Mitochondria_3_03_256,0.0,Cytoplasm,Texture,DifferenceEntropy,Mitochondria,732
Cells_Correlation_Manders_PM_Hoechst,0.0,Cells,Correlation,Manders,PM,733
Cells_Intensity_StdIntensityEdge_PM,0.0,Cells,Intensity,StdIntensityEdge,PM,734
Nuclei_RadialDistribution_ZernikeMagnitude_ER_4_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,735
Nuclei_RadialDistribution_ZernikeMagnitude_PM_6_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,736
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_3_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,737
Nuclei_Correlation_Correlation_Mitochondria_PM,0.0,Nuclei,Correlation,Correlation,Mitochondria,738
Cytoplasm_Texture_Correlation_Mitochondria_3_01_256,0.0,Cytoplasm,Texture,Correlation,Mitochondria,739
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_8_4,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,740
Nuclei_AreaShape_Compactness,0.0,Nuclei,AreaShape,Compactness,,741
Nuclei_Correlation_Correlation_ER_PM,0.0,Nuclei,Correlation,Correlation,ER,742
Cytoplasm_Texture_SumEntropy_Hoechst_3_02_256,0.0,Cytoplasm,Texture,SumEntropy,Hoechst,743
Cells_RadialDistribution_MeanFrac_Mitochondria_1of4,0.0,Cells,RadialDistribution,MeanFrac,Mitochondria,744
Cells_RadialDistribution_MeanFrac_Actin_2of4,0.0,Cells,RadialDistribution,MeanFrac,Actin,745
Nuclei_Texture_Contrast_PM_3_00_256,0.0,Nuclei,Texture,Contrast,PM,746
Nuclei_RadialDistribution_RadialCV_Mitochondria_4of4,0.0,Nuclei,RadialDistribution,RadialCV,Mitochondria,747
Nuclei_Correlation_Correlation_ER_Hoechst,0.0,Nuclei,Correlation,Correlation,ER,748
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_6_4,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,749
Cells_RadialDistribution_MeanFrac_PM_4of4,0.0,Cells,RadialDistribution,MeanFrac,PM,750
Cells_Texture_SumEntropy_Hoechst_3_00_256,0.0,Cells,Texture,SumEntropy,Hoechst,751
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_6_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,752
Cells_AreaShape_Solidity,0.0,Cells,AreaShape,Solidity,,753
Cells_Correlation_Correlation_Hoechst_PM,0.0,Cells,Correlation,Correlation,Hoechst,754
Cytoplasm_AreaShape_Zernike_7_3,0.0,Cytoplasm,AreaShape,Zernike,7,755
Cytoplasm_Texture_Contrast_Actin_3_00_256,0.0,Cytoplasm,Texture,Contrast,Actin,756
Cytoplasm_RadialDistribution_FracAtD_ER_4of4,0.0,Cytoplasm,RadialDistribution,FracAtD,ER,757
Cytoplasm_Texture_InfoMeas1_ER_3_01_256,0.0,Cytoplasm,Texture,InfoMeas1,ER,758
Cytoplasm_Granularity_2_ER,0.0,Cytoplasm,Granularity,2,ER,759
Cells_Texture_Variance_Hoechst_3_00_256,0.0,Cells,Texture,Variance,Hoechst,760
Nuclei_Correlation_Overlap_ER_Hoechst,0.0,Nuclei,Correlation,Overlap,ER,761
Cytoplasm_Intensity_MaxIntensity_Hoechst,0.0,Cytoplasm,Intensity,MaxIntensity,Hoechst,762
Cytoplasm_RadialDistribution_ZernikeMagnitude_Actin_4_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Actin,763
Cytoplasm_Texture_Contrast_Mitochondria_3_03_256,0.0,Cytoplasm,Texture,Contrast,Mitochondria,764
Nuclei_Texture_InfoMeas2_Mitochondria_3_00_256,0.0,Nuclei,Texture,InfoMeas2,Mitochondria,765
Cells_RadialDistribution_FracAtD_Hoechst_2of4,0.0,Cells,RadialDistribution,FracAtD,Hoechst,766
Nuclei_RadialDistribution_ZernikeMagnitude_ER_7_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,767
Cells_RadialDistribution_ZernikeMagnitude_PM_7_5,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,768
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_5_5,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,769
Cells_RadialDistribution_FracAtD_PM_3of4,0.0,Cells,RadialDistribution,FracAtD,PM,770
Nuclei_Correlation_RWC_PM_ER,0.0,Nuclei,Correlation,RWC,PM,771
Cytoplasm_Intensity_MaxIntensityEdge_PM,0.0,Cytoplasm,Intensity,MaxIntensityEdge,PM,772
Nuclei_Texture_InfoMeas1_Mitochondria_3_00_256,0.0,Nuclei,Texture,InfoMeas1,Mitochondria,773
Cells_Intensity_UpperQuartileIntensity_Hoechst,0.0,Cells,Intensity,UpperQuartileIntensity,Hoechst,774
Nuclei_Correlation_K_Hoechst_ER,0.0,Nuclei,Correlation,K,Hoechst,775
Nuclei_RadialDistribution_ZernikeMagnitude_ER_5_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,776
Nuclei_Texture_Contrast_PM_3_02_256,0.0,Nuclei,Texture,Contrast,PM,777
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_7_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,778
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_6_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,779
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_7_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,780
Cells_RadialDistribution_ZernikeMagnitude_ER_9_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,ER,781
Cytoplasm_Texture_InverseDifferenceMoment_PM_3_00_256,0.0,Cytoplasm,Texture,InverseDifferenceMoment,PM,782
Cytoplasm_RadialDistribution_RadialCV_PM_4of4,0.0,Cytoplasm,RadialDistribution,RadialCV,PM,783
Nuclei_Correlation_RWC_Mitochondria_PM,0.0,Nuclei,Correlation,RWC,Mitochondria,784
Cytoplasm_Correlation_Correlation_ER_Hoechst,0.0,Cytoplasm,Correlation,Correlation,ER,785
Nuclei_AreaShape_FormFactor,0.0,Nuclei,AreaShape,FormFactor,,786
Nuclei_Texture_InfoMeas2_PM_3_00_256,0.0,Nuclei,Texture,InfoMeas2,PM,787
Nuclei_AreaShape_Zernike_9_3,0.0,Nuclei,AreaShape,Zernike,9,788
Nuclei_Intensity_MaxIntensityEdge_Mitochondria,0.0,Nuclei,Intensity,MaxIntensityEdge,Mitochondria,789
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_6_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,790
Nuclei_Texture_InfoMeas1_ER_3_03_256,0.0,Nuclei,Texture,InfoMeas1,ER,791
Nuclei_RadialDistribution_ZernikeMagnitude_ER_4_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,792
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_8_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,793
Nuclei_AreaShape_Zernike_6_2,0.0,Nuclei,AreaShape,Zernike,6,794
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_6_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,795
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_4_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,796
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_9_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,797
Cytoplasm_Texture_Correlation_PM_3_01_256,0.0,Cytoplasm,Texture,Correlation,PM,798
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_4_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,799
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_5_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,800
Nuclei_RadialDistribution_ZernikeMagnitude_ER_7_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,801
Nuclei_Texture_InfoMeas2_Hoechst_3_02_256,0.0,Nuclei,Texture,InfoMeas2,Hoechst,802
Nuclei_Intensity_MedianIntensity_Hoechst,0.0,Nuclei,Intensity,MedianIntensity,Hoechst,803
Cells_RadialDistribution_RadialCV_Actin_3of4,-0.0007778320251398973,Cells,RadialDistribution,RadialCV,Actin,804
Cells_RadialDistribution_ZernikeMagnitude_Actin_7_3,-0.0012435161221442492,Cells,RadialDistribution,ZernikeMagnitude,Actin,805
Cells_Granularity_1_Hoechst,-0.0013177925426893463,Cells,Granularity,1,Hoechst,806
Cytoplasm_Intensity_UpperQuartileIntensity_ER,-0.0020908109587860772,Cytoplasm,Intensity,UpperQuartileIntensity,ER,807
Cytoplasm_AreaShape_Zernike_4_0,-0.0026267651642074554,Cytoplasm,AreaShape,Zernike,4,808
Cells_Texture_InfoMeas1_Hoechst_3_00_256,-0.003066750463516507,Cells,Texture,InfoMeas1,Hoechst,809
Nuclei_Correlation_K_Mitochondria_PM,-0.0033387663348225147,Nuclei,Correlation,K,Mitochondria,810
Cytoplasm_Texture_InfoMeas1_PM_3_00_256,-0.0034319862630122645,Cytoplasm,Texture,InfoMeas1,PM,811
Cells_RadialDistribution_ZernikeMagnitude_PM_9_7,-0.0036656714999875454,Cells,RadialDistribution,ZernikeMagnitude,PM,812
Cytoplasm_RadialDistribution_RadialCV_Hoechst_2of4,-0.0037143020994420324,Cytoplasm,RadialDistribution,RadialCV,Hoechst,813
Nuclei_RadialDistribution_RadialCV_Actin_3of4,-0.00396522925820993,Nuclei,RadialDistribution,RadialCV,Actin,814
Nuclei_RadialDistribution_ZernikeMagnitude_PM_7_3,-0.004065075607539457,Nuclei,RadialDistribution,ZernikeMagnitude,PM,815
Nuclei_Texture_InfoMeas1_Hoechst_3_02_256,-0.004309124458340234,Nuclei,Texture,InfoMeas1,Hoechst,816
Cells_RadialDistribution_ZernikeMagnitude_PM_9_1,-0.004406365488374692,Cells,RadialDistribution,ZernikeMagnitude,PM,817
Cells_AreaShape_Zernike_6_6,-0.0045808765037942305,Cells,AreaShape,Zernike,6,818
Nuclei_RadialDistribution_MeanFrac_ER_2of4,-0.004807982992879337,Nuclei,RadialDistribution,MeanFrac,ER,819
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_9_5,-0.004818883806577837,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,820
Nuclei_RadialDistribution_MeanFrac_ER_1of4,-0.005343366667410156,Nuclei,RadialDistribution,MeanFrac,ER,821
Nuclei_RadialDistribution_ZernikeMagnitude_ER_2_0,-0.0053631857285109585,Nuclei,RadialDistribution,ZernikeMagnitude,ER,822
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_9_3,-0.005476779271903158,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,823
Nuclei_AreaShape_Zernike_3_3,-0.0056869364395588555,Nuclei,AreaShape,Zernike,3,824
Cells_Correlation_RWC_PM_ER,-0.0060614914004106886,Cells,Correlation,RWC,PM,825
Nuclei_RadialDistribution_ZernikeMagnitude_PM_7_7,-0.006303786486817636,Nuclei,RadialDistribution,ZernikeMagnitude,PM,826
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_7_1,-0.006674946134512328,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,827
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_1of4,-0.00676950130083817,Cytoplasm,RadialDistribution,MeanFrac,Mitochondria,828
Cytoplasm_Texture_InfoMeas2_Mitochondria_3_02_256,-0.006973502573110889,Cytoplasm,Texture,InfoMeas2,Mitochondria,829
Nuclei_AreaShape_Zernike_1_1,-0.00701840361046086,Nuclei,AreaShape,Zernike,1,830
Nuclei_Texture_Correlation_Mitochondria_3_03_256,-0.007052636720005294,Nuclei,Texture,Correlation,Mitochondria,831
Cells_RadialDistribution_ZernikeMagnitude_Actin_7_5,-0.007110651425808164,Cells,RadialDistribution,ZernikeMagnitude,Actin,832
Nuclei_AreaShape_Zernike_4_2,-0.007733253464068301,Nuclei,AreaShape,Zernike,4,833
Cytoplasm_Texture_InfoMeas1_Hoechst_3_02_256,-0.00820219302774147,Cytoplasm,Texture,InfoMeas1,Hoechst,834
Nuclei_Correlation_K_Mitochondria_ER,-0.008262629094575272,Nuclei,Correlation,K,Mitochondria,835
Nuclei_RadialDistribution_MeanFrac_PM_2of4,-0.008894213979776399,Nuclei,RadialDistribution,MeanFrac,PM,836
Nuclei_Intensity_StdIntensityEdge_PM,-0.009585788321636769,Nuclei,Intensity,StdIntensityEdge,PM,837
Nuclei_Intensity_MassDisplacement_Actin,-0.009609689310821444,Nuclei,Intensity,MassDisplacement,Actin,838
Cells_RadialDistribution_MeanFrac_ER_1of4,-0.01087870012854038,Cells,RadialDistribution,MeanFrac,ER,839
Cytoplasm_Texture_DifferenceEntropy_ER_3_01_256,-0.012804834962287645,Cytoplasm,Texture,DifferenceEntropy,ER,840
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_7_5,-0.012947165563440461,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,841
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_1of4,-0.013307718694512631,Cytoplasm,RadialDistribution,MeanFrac,Hoechst,842
Nuclei_Correlation_RWC_ER_Mitochondria,-0.013431781712347653,Nuclei,Correlation,RWC,ER,843
Cytoplasm_Intensity_StdIntensity_PM,-0.013637575802004281,Cytoplasm,Intensity,StdIntensity,PM,844
Nuclei_Correlation_Overlap_Actin_ER,-0.014057225231560186,Nuclei,Correlation,Overlap,Actin,845
Nuclei_RadialDistribution_MeanFrac_PM_1of4,-0.014251425683644594,Nuclei,RadialDistribution,MeanFrac,PM,846
Cytoplasm_Texture_InfoMeas1_ER_3_02_256,-0.015070363679379275,Cytoplasm,Texture,InfoMeas1,ER,847
Nuclei_RadialDistribution_RadialCV_ER_4of4,-0.015414873591450105,Nuclei,RadialDistribution,RadialCV,ER,848
Nuclei_RadialDistribution_FracAtD_PM_1of4,-0.015447699356368881,Nuclei,RadialDistribution,FracAtD,PM,849
Cytoplasm_AreaShape_Zernike_8_0,-0.01588496645636318,Cytoplasm,AreaShape,Zernike,8,850
Cells_RadialDistribution_RadialCV_Mitochondria_1of4,-0.016699358614247886,Cells,RadialDistribution,RadialCV,Mitochondria,851
Nuclei_Texture_Correlation_PM_3_03_256,-0.017250066092965047,Nuclei,Texture,Correlation,PM,852
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_01_256,-0.01741895562588458,Cytoplasm,Texture,InverseDifferenceMoment,Mitochondria,853
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_7_1,-0.017720139100997442,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,854
Nuclei_Correlation_Overlap_Actin_Mitochondria,-0.017945007901314994,Nuclei,Correlation,Overlap,Actin,855
Nuclei_Correlation_K_Hoechst_Actin,-0.01806025749257401,Nuclei,Correlation,K,Hoechst,856
Nuclei_Intensity_IntegratedIntensity_Mitochondria,-0.01814473093627038,Nuclei,Intensity,IntegratedIntensity,Mitochondria,857
Nuclei_AreaShape_MajorAxisLength,-0.018236741711320593,Nuclei,AreaShape,MajorAxisLength,,858
Nuclei_Intensity_StdIntensityEdge_Hoechst,-0.019412060654641038,Nuclei,Intensity,StdIntensityEdge,Hoechst,859
Cytoplasm_Correlation_K_ER_Mitochondria,-0.019928027568261737,Cytoplasm,Correlation,K,ER,860
Cytoplasm_Intensity_MaxIntensityEdge_Actin,-0.02072400590939007,Cytoplasm,Intensity,MaxIntensityEdge,Actin,861
Cells_RadialDistribution_ZernikeMagnitude_PM_8_6,-0.020950365280677126,Cells,RadialDistribution,ZernikeMagnitude,PM,862
Nuclei_RadialDistribution_RadialCV_PM_3of4,-0.02135196168361197,Nuclei,RadialDistribution,RadialCV,PM,863
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_9_9,-0.021628951547374792,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,864
Nuclei_Correlation_K_Mitochondria_Hoechst,-0.021762675386700802,Nuclei,Correlation,K,Mitochondria,865
Cytoplasm_AreaShape_Zernike_9_1,-0.021859435789830246,Cytoplasm,AreaShape,Zernike,9,866
Cytoplasm_RadialDistribution_FracAtD_ER_1of4,-0.022150952088890088,Cytoplasm,RadialDistribution,FracAtD,ER,867
Nuclei_AreaShape_Orientation,-0.02264130752145613,Nuclei,AreaShape,Orientation,,868
Cytoplasm_RadialDistribution_ZernikeMagnitude_Hoechst_9_7,-0.022682688415984777,Cytoplasm,RadialDistribution,ZernikeMagnitude,Hoechst,869
Nuclei_Correlation_RWC_PM_Actin,-0.022950258246994665,Nuclei,Correlation,RWC,PM,870
Cytoplasm_Texture_InfoMeas1_PM_3_01_256,-0.022977602033897083,Cytoplasm,Texture,InfoMeas1,PM,871
Cytoplasm_Texture_DifferenceEntropy_ER_3_03_256,-0.02336862466783964,Cytoplasm,Texture,DifferenceEntropy,ER,872
Cytoplasm_AreaShape_Zernike_4_4,-0.02337251767970705,Cytoplasm,AreaShape,Zernike,4,873
Cells_Texture_Correlation_Actin_3_02_256,-0.024372847109861973,Cells,Texture,Correlation,Actin,874
Cells_Correlation_RWC_Mitochondria_ER,-0.024529203476828566,Cells,Correlation,RWC,Mitochondria,875
Cells_Texture_Correlation_Actin_3_01_256,-0.025225308055299517,Cells,Texture,Correlation,Actin,876
Nuclei_Texture_Correlation_PM_3_01_256,-0.026172164524933598,Nuclei,Texture,Correlation,PM,877
Cells_Granularity_3_Hoechst,-0.026541438968163824,Cells,Granularity,3,Hoechst,878
Cytoplasm_Texture_SumVariance_PM_3_03_256,-0.026641218178549274,Cytoplasm,Texture,SumVariance,PM,879
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_5_3,-0.026715991580970492,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,880
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_7_3,-0.0267755732918079,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,881
Cells_RadialDistribution_ZernikeMagnitude_PM_7_1,-0.026807859374334587,Cells,RadialDistribution,ZernikeMagnitude,PM,882
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_8_0,-0.02763251764291043,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,883
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_2_0,-0.028281059462862072,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,884
Cytoplasm_AreaShape_Zernike_8_6,-0.028675706285106,Cytoplasm,AreaShape,Zernike,8,885
Nuclei_Intensity_IntegratedIntensityEdge_Mitochondria,-0.03032491723822578,Nuclei,Intensity,IntegratedIntensityEdge,Mitochondria,886
Cells_AreaShape_Zernike_3_1,-0.031234788094043585,Cells,AreaShape,Zernike,3,887
Cytoplasm_Texture_Contrast_Mitochondria_3_01_256,-0.03129620021049083,Cytoplasm,Texture,Contrast,Mitochondria,888
Nuclei_Correlation_RWC_Mitochondria_Actin,-0.031443083538464166,Nuclei,Correlation,RWC,Mitochondria,889
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_4_0,-0.03259241821268706,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,890
Cells_RadialDistribution_ZernikeMagnitude_Actin_6_0,-0.033315564171453295,Cells,RadialDistribution,ZernikeMagnitude,Actin,891
Nuclei_RadialDistribution_ZernikeMagnitude_ER_6_6,-0.03426045422393656,Nuclei,RadialDistribution,ZernikeMagnitude,ER,892
Cells_Intensity_MaxIntensityEdge_PM,-0.035095590947765105,Cells,Intensity,MaxIntensityEdge,PM,893
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_6_4,-0.035224650447525256,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,894
Nuclei_Texture_InfoMeas2_PM_3_02_256,-0.035502145492428354,Nuclei,Texture,InfoMeas2,PM,895
Cells_RadialDistribution_ZernikeMagnitude_Actin_4_4,-0.036208241252857376,Cells,RadialDistribution,ZernikeMagnitude,Actin,896
Cells_Texture_Correlation_Actin_3_03_256,-0.03646260941733761,Cells,Texture,Correlation,Actin,897
Cells_AreaShape_Zernike_9_1,-0.037983763184920034,Cells,AreaShape,Zernike,9,898
Cytoplasm_Texture_DifferenceVariance_Hoechst_3_02_256,-0.03894074497250292,Cytoplasm,Texture,DifferenceVariance,Hoechst,899
Cytoplasm_Texture_InfoMeas1_ER_3_03_256,-0.04020247831695865,Cytoplasm,Texture,InfoMeas1,ER,900
Nuclei_Texture_SumVariance_Hoechst_3_03_256,-0.040405854472183006,Nuclei,Texture,SumVariance,Hoechst,901
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_6_0,-0.04056140329366231,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,902
Cytoplasm_Texture_Entropy_ER_3_03_256,-0.04076882150620665,Cytoplasm,Texture,Entropy,ER,903
Cytoplasm_Texture_DifferenceEntropy_ER_3_02_256,-0.041543702527373716,Cytoplasm,Texture,DifferenceEntropy,ER,904
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_6_0,-0.04257780295502215,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,905
Cytoplasm_Texture_DifferenceEntropy_ER_3_00_256,-0.04275102053179117,Cytoplasm,Texture,DifferenceEntropy,ER,906
