Feature,Coefficient,Compartment,Feature_Type,Measurement,Channel,Rank
Cells_RadialDistribution_MeanFrac_Mitochondria_1of4,0.0,Cells,RadialDistribution,MeanFrac,Mitochondria,684
Cells_Texture_InfoMeas1_Actin_3_01_256,0.0,Cells,Texture,InfoMeas1,Actin,685
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_6_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,686
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_7_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,687
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_6_6,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,688
Nuclei_Neighbors_AngleBetweenNeighbors_Adjacent,0.0,Nuclei,Neighbors,AngleBetweenNeighbors,Adjacent,689
Nuclei_RadialDistribution_ZernikeMagnitude_PM_6_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,690
Cells_Granularity_3_PM,0.0,Cells,Granularity,3,PM,691
Nuclei_Correlation_Correlation_Hoechst_PM,0.0,Nuclei,Correlation,Correlation,Hoechst,692
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_2_0,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,693
Nuclei_Intensity_LowerQuartileIntensity_Hoechst,0.0,Nuclei,Intensity,LowerQuartileIntensity,Hoechst,694
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_2_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,695
Nuclei_RadialDistribution_ZernikeMagnitude_PM_8_8,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,696
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_8_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,697
Cytoplasm_RadialDistribution_MeanFrac_ER_4of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,ER,698
Nuclei_RadialDistribution_ZernikeMagnitude_PM_4_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,699
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_8_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,700
Nuclei_RadialDistribution_RadialCV_PM_2of4,0.0,Nuclei,RadialDistribution,RadialCV,PM,701
Cytoplasm_RadialDistribution_FracAtD_Hoechst_3of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Hoechst,702
Nuclei_RadialDistribution_RadialCV_Mitochondria_3of4,0.0,Nuclei,RadialDistribution,RadialCV,Mitochondria,703
Nuclei_Texture_Correlation_Hoechst_3_02_256,0.0,Nuclei,Texture,Correlation,Hoechst,704
Cytoplasm_Intensity_UpperQuartileIntensity_ER,0.0,Cytoplasm,Intensity,UpperQuartileIntensity,ER,705
Cells_RadialDistribution_RadialCV_Hoechst_2of4,0.0,Cells,RadialDistribution,RadialCV,Hoechst,706
Cytoplasm_RadialDistribution_FracAtD_Hoechst_2of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Hoechst,707
Nuclei_RadialDistribution_ZernikeMagnitude_ER_4_4,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,708
Nuclei_Correlation_K_ER_Hoechst,0.0,Nuclei,Correlation,K,ER,709
Nuclei_Texture_InfoMeas1_PM_3_03_256,0.0,Nuclei,Texture,InfoMeas1,PM,710
Nuclei_Intensity_MinIntensity_ER,0.0,Nuclei,Intensity,MinIntensity,ER,711
Nuclei_Correlation_RWC_PM_ER,0.0,Nuclei,Correlation,RWC,PM,712
Cytoplasm_Texture_InfoMeas2_Mitochondria_3_00_256,0.0,Cytoplasm,Texture,InfoMeas2,Mitochondria,713
Nuclei_RadialDistribution_ZernikeMagnitude_ER_3_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,714
Nuclei_Intensity_MADIntensity_Mitochondria,0.0,Nuclei,Intensity,MADIntensity,Mitochondria,715
Nuclei_Texture_InfoMeas1_Mitochondria_3_03_256,0.0,Nuclei,Texture,InfoMeas1,Mitochondria,716
Cytoplasm_Granularity_3_Hoechst,0.0,Cytoplasm,Granularity,3,Hoechst,717
Nuclei_RadialDistribution_FracAtD_PM_2of4,0.0,Nuclei,RadialDistribution,FracAtD,PM,718
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_8_8,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,719
Nuclei_RadialDistribution_ZernikeMagnitude_ER_7_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,720
Cytoplasm_Texture_InfoMeas2_ER_3_03_256,0.0,Cytoplasm,Texture,InfoMeas2,ER,721
Cells_Intensity_UpperQuartileIntensity_Hoechst,0.0,Cells,Intensity,UpperQuartileIntensity,Hoechst,722
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_9_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,723
Cytoplasm_Intensity_LowerQuartileIntensity_PM,0.0,Cytoplasm,Intensity,LowerQuartileIntensity,PM,724
Nuclei_Intensity_MADIntensity_Actin,0.0,Nuclei,Intensity,MADIntensity,Actin,725
Cytoplasm_Correlation_RWC_Hoechst_Mitochondria,0.0,Cytoplasm,Correlation,RWC,Hoechst,726
Cells_RadialDistribution_ZernikeMagnitude_PM_6_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,727
Cytoplasm_Texture_Correlation_Hoechst_3_02_256,0.0,Cytoplasm,Texture,Correlation,Hoechst,728
Cytoplasm_RadialDistribution_FracAtD_ER_2of4,0.0,Cytoplasm,RadialDistribution,FracAtD,ER,729
Cells_RadialDistribution_ZernikeMagnitude_Actin_9_9,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,730
Cells_Intensity_MeanIntensityEdge_ER,0.0,Cells,Intensity,MeanIntensityEdge,ER,731
Cells_RadialDistribution_MeanFrac_ER_3of4,0.0,Cells,RadialDistribution,MeanFrac,ER,732
Nuclei_Texture_Contrast_ER_3_00_256,0.0,Nuclei,Texture,Contrast,ER,733
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_02_256,0.0,Cytoplasm,Texture,InverseDifferenceMoment,Mitochondria,734
Cytoplasm_Correlation_Correlation_Hoechst_PM,0.0,Cytoplasm,Correlation,Correlation,Hoechst,735
Nuclei_Texture_Correlation_Hoechst_3_00_256,0.0,Nuclei,Texture,Correlation,Hoechst,736
Nuclei_RadialDistribution_MeanFrac_Mitochondria_3of4,0.0,Nuclei,RadialDistribution,MeanFrac,Mitochondria,737
Nuclei_RadialDistribution_ZernikeMagnitude_ER_8_6,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,738
Nuclei_RadialDistribution_RadialCV_Mitochondria_4of4,0.0,Nuclei,RadialDistribution,RadialCV,Mitochondria,739
Nuclei_Texture_InfoMeas2_Hoechst_3_00_256,0.0,Nuclei,Texture,InfoMeas2,Hoechst,740
Nuclei_RadialDistribution_ZernikeMagnitude_ER_8_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,741
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_8_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,742
Cells_RadialDistribution_MeanFrac_PM_1of4,0.0,Cells,RadialDistribution,MeanFrac,PM,743
Cytoplasm_Texture_InfoMeas2_ER_3_02_256,0.0,Cytoplasm,Texture,InfoMeas2,ER,744
Cells_RadialDistribution_FracAtD_Actin_4of4,0.0,Cells,RadialDistribution,FracAtD,Actin,745
Cells_AreaShape_Perimeter,0.0,Cells,AreaShape,Perimeter,,746
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_9_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,747
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_2_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,748
Nuclei_Intensity_MassDisplacement_Hoechst,0.0,Nuclei,Intensity,MassDisplacement,Hoechst,749
Cells_RadialDistribution_ZernikeMagnitude_PM_7_5,0.0,Cells,RadialDistribution,ZernikeMagnitude,PM,750
Nuclei_Intensity_MaxIntensityEdge_ER,0.0,Nuclei,Intensity,MaxIntensityEdge,ER,751
Nuclei_Texture_InverseDifferenceMoment_Mitochondria_3_02_256,0.0,Nuclei,Texture,InverseDifferenceMoment,Mitochondria,752
Cytoplasm_Texture_InfoMeas2_ER_3_01_256,0.0,Cytoplasm,Texture,InfoMeas2,ER,753
Cells_Correlation_RWC_Actin_ER,0.0,Cells,Correlation,RWC,Actin,754
Nuclei_RadialDistribution_ZernikeMagnitude_PM_1_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,755
Cytoplasm_RadialDistribution_RadialCV_ER_3of4,0.0,Cytoplasm,RadialDistribution,RadialCV,ER,756
Cytoplasm_RadialDistribution_MeanFrac_PM_4of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,PM,757
Cytoplasm_Granularity_2_Hoechst,0.0,Cytoplasm,Granularity,2,Hoechst,758
Cytoplasm_AreaShape_Zernike_5_3,0.0,Cytoplasm,AreaShape,Zernike,5,759
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_4of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Mitochondria,760
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_7_1,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,761
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_6_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,762
Nuclei_Correlation_K_Hoechst_PM,0.0,Nuclei,Correlation,K,Hoechst,763
Nuclei_Correlation_RWC_ER_Hoechst,0.0,Nuclei,Correlation,RWC,ER,764
Cytoplasm_Texture_DifferenceEntropy_ER_3_00_256,0.0,Cytoplasm,Texture,DifferenceEntropy,ER,765
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_5_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,766
Nuclei_RadialDistribution_ZernikeMagnitude_PM_4_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,767
Cells_AreaShape_Solidity,0.0,Cells,AreaShape,Solidity,,768
Cytoplasm_AreaShape_Zernike_4_0,0.0,Cytoplasm,AreaShape,Zernike,4,769
Nuclei_Correlation_K_Actin_ER,0.0,Nuclei,Correlation,K,Actin,770
Cytoplasm_Texture_InfoMeas1_ER_3_01_256,0.0,Cytoplasm,Texture,InfoMeas1,ER,771
Nuclei_Intensity_StdIntensityEdge_Hoechst,0.0,Nuclei,Intensity,StdIntensityEdge,Hoechst,772
Cells_AreaShape_Compactness,0.0,Cells,AreaShape,Compactness,,773
Nuclei_AreaShape_Zernike_4_0,0.0,Nuclei,AreaShape,Zernike,4,774
Nuclei_Texture_DifferenceEntropy_PM_3_00_256,0.0,Nuclei,Texture,DifferenceEntropy,PM,775
Nuclei_Texture_InfoMeas1_ER_3_03_256,0.0,Nuclei,Texture,InfoMeas1,ER,776
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_8_2,0.0,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,777
Cells_AreaShape_Zernike_9_9,0.0,Cells,AreaShape,Zernike,9,778
Nuclei_Texture_InfoMeas1_Mitochondria_3_02_256,0.0,Nuclei,Texture,InfoMeas1,Mitochondria,779
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_5_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,780
Cells_AreaShape_Zernike_3_1,0.0,Cells,AreaShape,Zernike,3,781
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_3_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,782
Nuclei_RadialDistribution_RadialCV_Actin_4of4,0.0,Nuclei,RadialDistribution,RadialCV,Actin,783
Nuclei_RadialDistribution_ZernikeMagnitude_PM_3_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,784
Cytoplasm_RadialDistribution_FracAtD_Hoechst_1of4,0.0,Cytoplasm,RadialDistribution,FracAtD,Hoechst,785
Nuclei_Texture_Correlation_Mitochondria_3_00_256,0.0,Nuclei,Texture,Correlation,Mitochondria,786
Nuclei_Correlation_Overlap_Hoechst_Mitochondria,0.0,Nuclei,Correlation,Overlap,Hoechst,787
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_6_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,788
Cells_RadialDistribution_MeanFrac_PM_2of4,0.0,Cells,RadialDistribution,MeanFrac,PM,789
Nuclei_Correlation_Correlation_Hoechst_Mitochondria,0.0,Nuclei,Correlation,Correlation,Hoechst,790
Nuclei_RadialDistribution_RadialCV_PM_4of4,0.0,Nuclei,RadialDistribution,RadialCV,PM,791
Cytoplasm_Intensity_MADIntensity_Mitochondria,0.0,Cytoplasm,Intensity,MADIntensity,Mitochondria,792
Cells_RadialDistribution_ZernikeMagnitude_Mitochondria_9_9,0.0,Cells,RadialDistribution,ZernikeMagnitude,Mitochondria,793
Cells_RadialDistribution_FracAtD_PM_2of4,0.0,Cells,RadialDistribution,FracAtD,PM,794
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_8_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,795
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_5_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,796
Nuclei_RadialDistribution_ZernikeMagnitude_ER_5_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,797
Nuclei_RadialDistribution_ZernikeMagnitude_PM_9_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,798
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_3of4,0.0,Cytoplasm,RadialDistribution,MeanFrac,Hoechst,799
Cytoplasm_RadialDistribution_ZernikeMagnitude_ER_6_2,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,ER,800
Nuclei_RadialDistribution_MeanFrac_PM_1of4,0.0,Nuclei,RadialDistribution,MeanFrac,PM,801
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_3_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,802
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_5_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,803
Cells_AreaShape_Extent,0.0,Cells,AreaShape,Extent,,804
Cytoplasm_Correlation_Correlation_ER_PM,0.0,Cytoplasm,Correlation,Correlation,ER,805
Cytoplasm_Correlation_Correlation_Actin_Hoechst,0.0,Cytoplasm,Correlation,Correlation,Actin,806
Nuclei_RadialDistribution_ZernikeMagnitude_ER_8_8,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,807
Nuclei_Texture_InverseDifferenceMoment_ER_3_03_256,0.0,Nuclei,Texture,InverseDifferenceMoment,ER,808
Nuclei_Intensity_StdIntensity_PM,0.0,Nuclei,Intensity,StdIntensity,PM,809
Nuclei_Intensity_MinIntensityEdge_Mitochondria,0.0,Nuclei,Intensity,MinIntensityEdge,Mitochondria,810
Cytoplasm_AreaShape_Zernike_8_2,0.0,Cytoplasm,AreaShape,Zernike,8,811
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_4_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,812
Cytoplasm_Texture_InfoMeas1_PM_3_00_256,0.0,Cytoplasm,Texture,InfoMeas1,PM,813
Nuclei_Correlation_K_PM_Hoechst,0.0,Nuclei,Correlation,K,PM,814
Nuclei_RadialDistribution_ZernikeMagnitude_ER_3_1,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,815
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_5_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,816
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_4_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,817
Nuclei_Texture_Correlation_ER_3_01_256,0.0,Nuclei,Texture,Correlation,ER,818
Nuclei_Correlation_RWC_PM_Hoechst,0.0,Nuclei,Correlation,RWC,PM,819
Cytoplasm_Granularity_3_ER,0.0,Cytoplasm,Granularity,3,ER,820
Cytoplasm_Texture_DifferenceEntropy_Mitochondria_3_02_256,0.0,Cytoplasm,Texture,DifferenceEntropy,Mitochondria,821
Nuclei_RadialDistribution_ZernikeMagnitude_ER_9_3,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,822
Cells_RadialDistribution_FracAtD_Mitochondria_2of4,0.0,Cells,RadialDistribution,FracAtD,Mitochondria,823
Nuclei_RadialDistribution_ZernikeMagnitude_ER_5_5,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,ER,824
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_7_1,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,825
Nuclei_RadialDistribution_ZernikeMagnitude_Mitochondria_8_8,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Mitochondria,826
Cytoplasm_Intensity_MassDisplacement_ER,0.0,Cytoplasm,Intensity,MassDisplacement,ER,827
Nuclei_Texture_AngularSecondMoment_ER_3_03_256,0.0,Nuclei,Texture,AngularSecondMoment,ER,828
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_4_2,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,829
Cytoplasm_AreaShape_Zernike_6_4,0.0,Cytoplasm,AreaShape,Zernike,6,830
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_9_3,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,831
Cytoplasm_Texture_InfoMeas1_PM_3_01_256,0.0,Cytoplasm,Texture,InfoMeas1,PM,832
Cytoplasm_AreaShape_Zernike_4_2,0.0,Cytoplasm,AreaShape,Zernike,4,833
Cells_AreaShape_Zernike_8_2,0.0,Cells,AreaShape,Zernike,8,834
Nuclei_RadialDistribution_ZernikeMagnitude_PM_2_0,0.0,Nuclei,RadialDistribution,ZernikeMagnitude,PM,835
Cytoplasm_Texture_Correlation_Mitochondria_3_00_256,0.0,Cytoplasm,Texture,Correlation,Mitochondria,836
Cytoplasm_Correlation_Manders_PM_Actin,0.0,Cytoplasm,Correlation,Manders,PM,837
Cytoplasm_Intensity_MassDisplacement_Hoechst,0.0,Cytoplasm,Intensity,MassDisplacement,Hoechst,838
Cells_RadialDistribution_RadialCV_PM_1of4,0.0,Cells,RadialDistribution,RadialCV,PM,839
Cytoplasm_RadialDistribution_ZernikeMagnitude_Mitochondria_2_0,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,Mitochondria,840
Cytoplasm_RadialDistribution_RadialCV_Hoechst_3of4,0.0,Cytoplasm,RadialDistribution,RadialCV,Hoechst,841
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_6_4,0.0,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,842
Cells_Neighbors_AngleBetweenNeighbors_Adjacent,0.0,Cells,Neighbors,AngleBetweenNeighbors,Adjacent,843
Cells_RadialDistribution_ZernikeMagnitude_Actin_7_7,0.0,Cells,RadialDistribution,ZernikeMagnitude,Actin,844
Nuclei_Correlation_K_Mitochondria_PM,-1.4855783357596388e-10,Nuclei,Correlation,K,Mitochondria,845
Nuclei_AreaShape_Zernike_8_4,-2.2656073850087745e-05,Nuclei,AreaShape,Zernike,8,846
Cells_Texture_Contrast_Hoechst_3_00_256,-0.0011496387220134917,Cells,Texture,Contrast,Hoechst,847
Cytoplasm_AreaShape_Zernike_8_0,-0.001222301109743886,Cytoplasm,AreaShape,Zernike,8,848
Nuclei_Intensity_LowerQuartileIntensity_Mitochondria,-0.001317048277730545,Nuclei,Intensity,LowerQuartileIntensity,Mitochondria,849
Cells_AreaShape_Zernike_8_0,-0.0015579727492873383,Cells,AreaShape,Zernike,8,850
Cells_RadialDistribution_ZernikeMagnitude_Actin_6_6,-0.0019303265690900008,Cells,RadialDistribution,ZernikeMagnitude,Actin,851
Cells_RadialDistribution_ZernikeMagnitude_Actin_3_3,-0.0020836771829147,Cells,RadialDistribution,ZernikeMagnitude,Actin,852
Cytoplasm_Texture_InfoMeas1_Hoechst_3_00_256,-0.0022771875893902362,Cytoplasm,Texture,InfoMeas1,Hoechst,853
Cells_RadialDistribution_ZernikeMagnitude_Actin_8_8,-0.0023719068593194793,Cells,RadialDistribution,ZernikeMagnitude,Actin,854
Nuclei_RadialDistribution_ZernikeMagnitude_PM_9_9,-0.0024437144899221164,Nuclei,RadialDistribution,ZernikeMagnitude,PM,855
Cells_RadialDistribution_MeanFrac_ER_1of4,-0.0027267210260264406,Cells,RadialDistribution,MeanFrac,ER,856
Cytoplasm_Texture_InfoMeas1_Hoechst_3_03_256,-0.003369999781442939,Cytoplasm,Texture,InfoMeas1,Hoechst,857
Nuclei_Intensity_IntegratedIntensity_ER,-0.003566433618097209,Nuclei,Intensity,IntegratedIntensity,ER,858
Cytoplasm_Correlation_Manders_Hoechst_PM,-0.004081799947926632,Cytoplasm,Correlation,Manders,Hoechst,859
Cytoplasm_AreaShape_Zernike_7_1,-0.004583700502599019,Cytoplasm,AreaShape,Zernike,7,860
Nuclei_Intensity_MADIntensity_Hoechst,-0.004749500431532552,Nuclei,Intensity,MADIntensity,Hoechst,861
Nuclei_Intensity_LowerQuartileIntensity_ER,-0.00522480984903415,Nuclei,Intensity,LowerQuartileIntensity,ER,862
Cytoplasm_AreaShape_Zernike_4_4,-0.0053353763285264545,Cytoplasm,AreaShape,Zernike,4,863
Nuclei_RadialDistribution_ZernikeMagnitude_ER_8_2,-0.005505726135869828,Nuclei,RadialDistribution,ZernikeMagnitude,ER,864
Cells_Intensity_StdIntensity_Hoechst,-0.00563453626571582,Cells,Intensity,StdIntensity,Hoechst,865
Cells_RadialDistribution_FracAtD_ER_3of4,-0.006529269701185563,Cells,RadialDistribution,FracAtD,ER,866
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_9_5,-0.006544699323535633,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,867
Nuclei_RadialDistribution_ZernikeMagnitude_ER_6_0,-0.00768500604782459,Nuclei,RadialDistribution,ZernikeMagnitude,ER,868
Cells_RadialDistribution_ZernikeMagnitude_Actin_7_5,-0.007745980833695073,Cells,RadialDistribution,ZernikeMagnitude,Actin,869
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_00_256,-0.007880781824209532,Cytoplasm,Texture,InverseDifferenceMoment,Mitochondria,870
Nuclei_Intensity_MassDisplacement_Actin,-0.00788977505567796,Nuclei,Intensity,MassDisplacement,Actin,871
Cytoplasm_Texture_Correlation_Mitochondria_3_03_256,-0.008725422918699818,Cytoplasm,Texture,Correlation,Mitochondria,872
Cells_RadialDistribution_ZernikeMagnitude_Hoechst_8_0,-0.008823574322569297,Cells,RadialDistribution,ZernikeMagnitude,Hoechst,873
Nuclei_Correlation_RWC_Actin_PM,-0.010073455359225176,Nuclei,Correlation,RWC,Actin,874
Cytoplasm_AreaShape_Zernike_8_6,-0.010201469234329068,Cytoplasm,AreaShape,Zernike,8,875
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_1of4,-0.011427854217988783,Cytoplasm,RadialDistribution,MeanFrac,Mitochondria,876
Nuclei_AreaShape_Zernike_4_2,-0.011690126616109216,Nuclei,AreaShape,Zernike,4,877
Nuclei_Intensity_MaxIntensityEdge_PM,-0.012120171809334453,Nuclei,Intensity,MaxIntensityEdge,PM,878
Cells_Texture_SumEntropy_Hoechst_3_00_256,-0.012226838603442711,Cells,Texture,SumEntropy,Hoechst,879
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_3_3,-0.014349948495302712,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,880
Cytoplasm_Texture_InfoMeas1_Hoechst_3_01_256,-0.014760300725393222,Cytoplasm,Texture,InfoMeas1,Hoechst,881
Nuclei_Intensity_LowerQuartileIntensity_PM,-0.01477800200302171,Nuclei,Intensity,LowerQuartileIntensity,PM,882
Cytoplasm_Correlation_K_ER_Mitochondria,-0.014858778801035885,Cytoplasm,Correlation,K,ER,883
Cytoplasm_RadialDistribution_FracAtD_Mitochondria_1of4,-0.014874266614504294,Cytoplasm,RadialDistribution,FracAtD,Mitochondria,884
Cells_AreaShape_Zernike_7_1,-0.01543445285261906,Cells,AreaShape,Zernike,7,885
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_01_256,-0.01565316975002113,Cytoplasm,Texture,InverseDifferenceMoment,Mitochondria,886
Cells_RadialDistribution_ZernikeMagnitude_Actin_2_2,-0.016333262007984267,Cells,RadialDistribution,ZernikeMagnitude,Actin,887
Nuclei_Intensity_MassDisplacement_ER,-0.016580530244251674,Nuclei,Intensity,MassDisplacement,ER,888
Cytoplasm_Texture_InfoMeas2_Mitochondria_3_01_256,-0.01728997782847765,Cytoplasm,Texture,InfoMeas2,Mitochondria,889
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_7_7,-0.017592772449453887,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,890
Cytoplasm_RadialDistribution_RadialCV_Actin_2of4,-0.019376028326675655,Cytoplasm,RadialDistribution,RadialCV,Actin,891
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_9_3,-0.019505584458351977,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,892
Nuclei_Texture_Correlation_Mitochondria_3_01_256,-0.019710207626222147,Nuclei,Texture,Correlation,Mitochondria,893
Cytoplasm_RadialDistribution_ZernikeMagnitude_PM_9_1,-0.020126162796538376,Cytoplasm,RadialDistribution,ZernikeMagnitude,PM,894
Cells_RadialDistribution_MeanFrac_Actin_4of4,-0.021148129582833974,Cells,RadialDistribution,MeanFrac,Actin,895
Cells_Intensity_IntegratedIntensityEdge_PM,-0.02327785523341015,Cells,Intensity,IntegratedIntensityEdge,PM,896
Nuclei_Intensity_IntegratedIntensityEdge_PM,-0.0235857611099069,Nuclei,Intensity,IntegratedIntensityEdge,PM,897
Nuclei_RadialDistribution_ZernikeMagnitude_Actin_9_7,-0.023930431328478864,Nuclei,RadialDistribution,ZernikeMagnitude,Actin,898
Cells_RadialDistribution_RadialCV_Mitochondria_1of4,-0.024306916217847502,Cells,RadialDistribution,RadialCV,Mitochondria,899
Nuclei_RadialDistribution_ZernikeMagnitude_ER_4_2,-0.02437509546435517,Nuclei,RadialDistribution,ZernikeMagnitude,ER,900
Cytoplasm_Texture_DifferenceEntropy_PM_3_00_256,-0.024546637631752116,Cytoplasm,Texture,DifferenceEntropy,PM,901
Nuclei_Granularity_1_ER,-0.02482747316854837,Nuclei,Granularity,1,ER,902
Cells_RadialDistribution_RadialCV_ER_1of4,-0.025610088004346356,Cells,RadialDistribution,RadialCV,ER,903
Cells_RadialDistribution_MeanFrac_Mitochondria_3of4,-0.026168919450690487,Cells,RadialDistribution,MeanFrac,Mitochondria,904
Nuclei_Intensity_StdIntensityEdge_Actin,-0.02618934695388668,Nuclei,Intensity,StdIntensityEdge,Actin,905
Nuclei_RadialDistribution_ZernikeMagnitude_Hoechst_3_1,-0.028026488400081852,Nuclei,RadialDistribution,ZernikeMagnitude,Hoechst,906
Cells_RadialDistribution_FracAtD_Mitochondria_3of4,-0.028129342184115495,Cells,RadialDistribution,FracAtD,Mitochondria,907
Cells_RadialDistribution_MeanFrac_Hoechst_4of4,-0.029693037854686376,Cells,RadialDistribution,MeanFrac,Hoechst,908
Nuclei_AreaShape_Zernike_0_0,-0.030065290978274786,Nuclei,AreaShape,Zernike,0,909
